createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.decimals,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.decimals,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.decimals,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
11027675,2020-10-10,0x51e47148bcf52f58c1d21d45ade90c567f8aa5e0,9.99e-15,1.01e-16,1.01e-16,3.07311e-13,0.0,5,9.99e-15,1.01e-16,18,0x9d8be94d0612170ce533ac4d7b43cc3cd91e5a1a,BqtX Token,BQTX,9.99e-15,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x9d8be94d0612170ce533ac4d7b43cc3cd91e5a1a,BqtX Token,BQTX,9.99e-15,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.005,1,1632671735,2021-09-27 00:55:35,1,3,1,0,16500357,30339071,3,0,30339071,burn,1632671735,2021-09-27 00:55:35,0.00708525702155976,1.01E-16,-0.9999999999999857450478235769,8427.519722222221h,True
11026636,2020-10-10,0x234db03b4cce1788a8b3c5af44993d2e7bd445f4,1.0001e-14,1.01e-16,1.01e-16,3.96863e-14,0.0,5,1.0001e-14,1.01e-16,18,0xa43ac0c9c22460ab1b565b19b294f3289bcea960,Godblessyou,GBY,1.0001e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xa43ac0c9c22460ab1b565b19b294f3289bcea960,Godblessyou,GBY,1.0001e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.1,10,1603337295,2020-10-22 12:28:15,2,2,1,971,485,1018955,1,1,1018955,burn,1603337295,2020-10-22 12:28:15,0.110547618895274170,1.01E-16,-0.9999999999999990863665720771,283.04305555555555h,True
12618937,2021-06-12,0x667c20b0e1e108d76a6d54265b0a62ea5e3e9f33,0.00010008,1e-16,1e-16,2.36657e-13,0.0,5,0.00010008,1e-16,8,0x34650d6289a37eed191d630ccd76403f5b218546,lilkishuinu.org, Lil Kishu Inu ,0.00010008,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,8,0x34650d6289a37eed191d630ccd76403f5b218546,lilkishuinu.org, Lil Kishu Inu ,0.00010008,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,0.85,1000000000000,1623493990,2021-06-12 19:33:10,1,3,1,0,657,2841,3,0,2841,burn,1623493990,2021-06-12 19:33:10,0.921491345505891135,1.00E-16,-0.9999999999999998914802613310,0.7891666666666667h,True
11457778,2020-12-15,0x29655c4ea33b89eb25bccf94f5c13653e1a6681d,2.0191e-14,5e-17,1e-16,5.93432e-14,0.0,5,2.0191e-14,5e-17,18,0x0707fcd0f4c7f875a2bb744904b4cc008453f046,scifi.finance,SPICE,2.0191e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x0707fcd0f4c7f875a2bb744904b4cc008453f046,scifi.finance,SPICE,2.0191e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,210,87900,1608123514,2020-12-16 21:58:34,1,3,1,0,2308,86152,3,0,86152,burn,1608123514,2020-12-16 21:58:34,212.8,5E-17,-0.9999999999999999997650375940,23.93111111111111h,True
11082574,2020-10-18,0x2a24b25039f17d86f539be973a07ffafd5c242b5,2.0477e-14,4.9e-17,9.8e-17,3.66052e-14,0.0,5,2.0477e-14,4.9e-17,18,0x30353e1d6a6a96fde06e82b9b38d4116a2c1df69,Yfland.finance,YFLAND,2.0477e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x30353e1d6a6a96fde06e82b9b38d4116a2c1df69,Yfland.finance,YFLAND,2.0477e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,6,2600,1603095948,2020-10-19 17:25:48,1,3,1,0,230,36294,2,1,36294,burn,1603095948,2020-10-19 17:25:48,6.105139541570506987,4.9E-17,-0.9999999999999999919739754241,10.081666666666667h,True
10969331,2020-10-01,0x641422d73510c84f07d58dc3000ac6db3a137e18,2.0864e-14,4.8e-17,9.6e-17,3.52647e-14,0.0,5,2.0864e-14,4.8e-17,18,0x79a356510b5b7097c0c414908b94d30bfb168242,KAVA,KAVA,2.0864e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x79a356510b5b7097c0c414908b94d30bfb168242,KAVA,KAVA,2.0864e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,62,26988,1601551887,2020-10-01 20:31:27,1,3,1,0,243,7740,1,2,7740,burn,1601551887,2020-10-01 20:31:27,62.005896465487694235,4.8E-17,-0.9999999999999999992258800737,2.15h,True
11045385,2020-10-13,0xa3af909b46c2d1523b1a615c1948cddc25676393,2.095e-14,4.8e-17,9.6e-17,3.61944e-14,0.0,5,2.095e-14,4.8e-17,18,0x7345d952bfadd806062303f1084556bbd4612dc4,Calamari Finance,CALF,2.095e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x7345d952bfadd806062303f1084556bbd4612dc4,Calamari Finance,CALF,2.095e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,72,31600,1602601004,2020-10-13 23:56:44,1,3,1,0,179,34414,1,2,34414,burn,1602601004,2020-10-13 23:56:44,72.005909416483755537,4.8E-17,-0.9999999999999999993333880457,9.559444444444445h,True
11138675,2020-10-27,0x801f3221f58e1d2ce2fa875dfa8c50592e7d3d14,2.173e-14,4.7e-17,9.4e-17,3.79138e-14,0.0,5,2.173e-14,4.7e-17,18,0x3449564721f4d3c57ae56774ae9c274b246c7a1a,AntiDORE,antiDORA,2.173e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x3449564721f4d3c57ae56774ae9c274b246c7a1a,AntiDORE,antiDORA,2.173e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,19,10000,1603835722,2020-10-28 06:55:22,1,3,1,0,347,33266,3,0,33266,burn,1603835722,2020-10-28 06:55:22,20.063,4.7E-17,-0.9999999999999999976573792553,9.240555555555556h,True
10990296,2020-10-04,0x79b409ab173cfab8bd1ea904c874b9223f1d431c,2.1998e-14,4.6e-17,9.2e-17,3.18379e-14,0.0,5,2.1998e-14,4.6e-17,18,0x3ea14bfd930c2421f5a97061b5798801cac65999,Aave Finance,LEND2,2.1998e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x3ea14bfd930c2421f5a97061b5798801cac65999,Aave Finance,LEND2,2.1998e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,62,30000,1601828164,2020-10-05 01:16:04,1,3,1,0,37,1261,1,2,1261,burn,1601828164,2020-10-05 01:16:04,62.005896465487694235,4.6E-17,-0.9999999999999999992581350707,0.3502777777777778h,True
11036331,2020-10-11,0x0f33f55fc60a300e97cdec4c8a9b683bea09168d,2.2362e-14,4.6e-17,9.2e-17,3.43301e-14,0.0,5,2.2362e-14,4.6e-17,18,0x81fa23d719271022c036f725f7ea841e5612b408,GEN.FINANCE,GEN,2.2362e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x81fa23d719271022c036f725f7ea841e5612b408,GEN.FINANCE,GEN,2.2362e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,6,3000,1602494861,2020-10-12 18:27:41,3,0,2,16822,0,26182,0,0,47985,burn,1602451256,2020-10-12 06:20:56,6.2,4.5E-17,-0.9999999999999999927419354839,1.2166666666666666h,True
11115300,2020-10-23,0xf0abcd37a25f40198f6d4c4c58e0bafc88c20d2b,2.1882e-14,4.6e-17,9.2e-17,3.74946e-14,0.0,5,2.1882e-14,4.6e-17,18,0x99bf910349266d3a6f3cc0dae2308f6d642caf93,Generation.Finance,GEMS,2.1882e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x99bf910349266d3a6f3cc0dae2308f6d642caf93,Generation.Finance,GEMS,2.1882e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,10,5000,1603493806,2020-10-24 07:56:46,1,3,1,0,162,956,2,1,956,burn,1603493806,2020-10-24 07:56:46,10.225215980695604072,4.6E-17,-0.9999999999999999955013175187,0.26555555555555554h,True
11060915,2020-10-15,0xadfa14b2dc265ef129e94b62200eb9aa40d2f08f,2.1867e-14,4.6e-17,9.2e-17,3.44806e-14,0.0,5,2.1867e-14,4.6e-17,18,0x3f4d1b17c66e9a18c6b2fb8dc9f64cfe64601483,Genesis Coin,GEN,2.1867e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x3f4d1b17c66e9a18c6b2fb8dc9f64cfe64601483,Genesis Coin,GEN,2.1867e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,20,10000,1602772013,2020-10-15 23:26:53,1,3,1,0,76,289,2,1,289,burn,1602772013,2020-10-15 23:26:53,20.459039098353600807,4.6E-17,-0.9999999999999999977516050593,0.08027777777777778h,True
11138096,2020-10-27,0x3c824d9500b01242561e64af6b7e2a542e0b2430,2.1864e-14,4.6e-17,9.2e-17,3.68552e-14,0.0,5,2.1864e-14,4.6e-17,18,0x87bf84c2e07e9f151489d9070b355ba6f96b4bec,Block 47,BK47,2.1864e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x87bf84c2e07e9f151489d9070b355ba6f96b4bec,Block 47,BK47,2.1864e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,19,10000,1603801624,2020-10-27 21:27:04,1,3,1,0,568,6563,3,0,6563,burn,1603801624,2020-10-27 21:27:04,19.9397,4.6E-17,-0.9999999999999999976930445293,1.8230555555555557h,True
11018126,2020-10-09,0xd5c1ca3b56e5d921c4d022aeac77479aee452aa9,4.5e-17,2.2361e-14,9e-17,3.13972e-14,0.0,5,2.2361e-14,4.5e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xdc2d9dfe5c5552343676f73f8aca2336a7019ecd,Cheese Pizza Finance,CPF,2.2361e-14,5,18,0xdc2d9dfe5c5552343676f73f8aca2336a7019ecd,Cheese Pizza Finance,CPF,2.2361e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,60,30000,1602216625,2020-10-09 13:10:25,1,3,1,0,695,12467,1,2,12467,burn,1602216625,2020-10-09 13:10:25,60.005893365691046805,4.5E-17,-0.9999999999999999992500736598,3.4630555555555556h,True
11097618,2020-10-21,0x7e399999b374149c97c3f34cf8bedf298d480dba,4.5e-17,2.2361e-14,9e-17,3.4142e-14,0.0,5,2.2361e-14,4.5e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xd7d841eb563724852ae1aa462947a4b50c3ce8ec,ASSE,ASSE,2.2361e-14,5,18,0xd7d841eb563724852ae1aa462947a4b50c3ce8ec,ASSE,ASSE,2.2361e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,2,1000,1603259382,2020-10-21 14:49:42,1,3,1,0,23,931,1,2,931,burn,1603259382,2020-10-21 14:49:42,2.004001991977980027,4.5E-17,-0.9999999999999999775449325000,0.2586111111111111h,True
11296011,2020-11-20,0xf53b896bd4b8a31dbcb9f8e22fc35beb1023e043,4.5e-17,2.2336e-14,9e-17,4.56576e-14,0.0,5,2.2336e-14,4.5e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xc595ee1c480e263088e109d4278613b76ddc1482,swapmaster.org,SWPM,2.2336e-14,5,18,0xc595ee1c480e263088e109d4278613b76ddc1482,swapmaster.org,SWPM,2.2336e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,90,45000,1605889854,2020-11-21 01:30:54,1,3,1,0,240,883,2,1,883,burn,1605889854,2020-11-21 01:30:54,90.105925554945051383,4.5E-17,-0.9999999999999999995005877835,0.2452777777777778h,True
11583803,2021-01-03,0x397864ee16dbeef31bf2e1f7afa99a024ad1eeb7,4.5e-17,2.2282e-14,9e-17,9.29476e-14,0.0,5,2.2282e-14,4.5e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xcbf25a88ed32f8a8c9b8ec7d27f0c17c3350fa0b,Polka Hedge Finance,PHF,2.2282e-14,5,18,0xcbf25a88ed32f8a8c9b8ec7d27f0c17c3350fa0b,Polka Hedge Finance,PHF,2.2282e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,20,10000,1609838662,2021-01-05 18:24:22,1,3,1,0,8049,131849,3,0,131849,burn,1609838662,2021-01-05 18:24:22,20.071050166,4.5E-17,-0.9999999999999999977579648485,36.624722222222225h,True
11003146,2020-10-06,0xac7aa909f6fc1dababc6b162ce4a73b1ae090a7c,2.2891e-14,4.4e-17,8.8e-17,3.07234e-14,0.0,5,2.2891e-14,4.4e-17,18,0x214c7313dcfe8060b455e6f8facf2288e961fbc7,LOZ DeFi,LOZ,2.2891e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x214c7313dcfe8060b455e6f8facf2288e961fbc7,LOZ DeFi,LOZ,2.2891e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,60,31438,1602000377,2020-10-07 01:06:17,1,3,1,0,18,54,1,2,54,burn,1602000377,2020-10-07 01:06:17,60.005893365691046805,4.4E-17,-0.9999999999999999992667386896,0.015h,True
11113074,2020-10-23,0x2123f70abf0912cafbf49fc4f64c1df4fd4b0515,2.2797e-14,4.4e-17,8.8e-17,3.58627e-14,0.0,5,2.2797e-14,4.4e-17,18,0x225fac9361a1b1e4f9df0b1617dc8dace1716593,BTCII,BTCII,2.2797e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,18,0x225fac9361a1b1e4f9df0b1617dc8dace1716593,BTCII,BTCII,2.2797e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,1.8,2100,1603491631,2020-10-24 07:20:31,1,3,1,0,815,28138,3,0,28138,burn,1603491631,2020-10-24 07:20:31,2.7,4.4E-17,-0.9999999999999999837037037037,7.816111111111111h,True
11057149,2020-10-15,0x61652943c8f4b262111a55650ae4acc6bc5cf803,1.175e-14,8.6e-17,8.6e-17,3.1517e-14,0.0,5,1.175e-14,8.6e-17,18,0x52a5f019ac390762d9488151db969646feea1699,YearnFinanceEarningFund,YFE,1.175e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x52a5f019ac390762d9488151db969646feea1699,YearnFinanceEarningFund,YFE,1.175e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,1,100,1602927825,2020-10-17 18:43:45,2,1,2,2329,83816,105109,0,1,205738,burn,1602726567,2020-10-15 10:49:27,1,1E-16,-0.9999999999999999,1.2444444444444445h,True
11136906,2020-10-27,0xdaf4a3af1ebf273cf0e4c473aa307c7628dc4a86,2.332e-14,4.3e-17,8.6e-17,3.37615e-14,0.0,5,2.332e-14,4.3e-17,18,0xa055f64f9212ea088724191eeada98dc45d1aba7,Yearn.Global,YG,2.332e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xa055f64f9212ea088724191eeada98dc45d1aba7,Yearn.Global,YG,2.332e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,15,9000,1603781216,2020-10-27 15:46:56,1,3,1,0,1161,1768,2,1,1768,burn,1603781216,2020-10-27 15:46:56,15.770625667174655920,4.3E-17,-0.9999999999999999972734119174,0.4911111111111111h,True
11053909,2020-10-14,0xbfdd4a1a6cec9f96d90259c00e38339c1609282c,2.3808e-14,4.3e-17,8.6e-17,3.26519e-14,0.0,5,2.3808e-14,4.3e-17,18,0x8d32df3f41edc2e8263357ad34516a3786519633,MetaMask Swap Token,META,2.3808e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x8d32df3f41edc2e8263357ad34516a3786519633,MetaMask Swap Token,META,2.3808e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,89,51000,1602681461,2020-10-14 22:17:41,1,3,1,0,385,985,2,1,985,burn,1602681461,2020-10-14 22:17:41,89.494927015603454139,4.3E-17,-0.9999999999999999995195258387,0.27361111111111114h,True
11396026,2020-12-06,0x824227ffc117e0d2e29be228dbd8ca0a8a58972f,4.2e-17,2.4244e-14,8.4e-17,4.94502e-14,0.0,5,2.4244e-14,4.2e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xfbfefe2fee2ea07b2a5b367c9a13b0ab43518dcd,Libra Stablecoin,LIBRA,2.4244e-14,5,18,0xfbfefe2fee2ea07b2a5b367c9a13b0ab43518dcd,Libra Stablecoin,LIBRA,2.4244e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.0017,1,1607247525,2020-12-06 18:38:45,2,2,1,44,2108,31091,1,1,31091,burn,1607247525,2020-12-06 18:38:45,20.010003551188796575,4.2E-17,-0.9999999999999999979010498478,8.636388888888888h,True
11085551,2020-10-19,0x4620640f8bd326c0811a96758bddcf381d7213c2,2.3984e-14,4.2e-17,8.4e-17,9.36334e-14,0.0,5,2.3984e-14,4.2e-17,18,0xaa8e42112ed034284c9f0bbdd97faac0868451ce,DollMasters,DOLL,2.3984e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xaa8e42112ed034284c9f0bbdd97faac0868451ce,DollMasters,DOLL,2.3984e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,5,3000,1609887781,2021-01-06 08:03:01,1,3,1,0,505,6789625,2,1,6789625,burn,1609887781,2021-01-06 08:03:01,5.112087741441372426,4.2E-17,-0.9999999999999999917841785736,1886.0069444444443h,True
10992288,2020-10-04,0xe59522bf16e4c9ecac1a328da8f9ef4e6985f323,4.1e-17,2.4495e-14,8.2e-17,2.89086e-14,0.0,5,2.4495e-14,4.1e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xe0d8c1408763691055eb3ac17916a8bfca788b5b,Boom Finance,BOOMF,2.4495e-14,5,18,0xe0d8c1408763691055eb3ac17916a8bfca788b5b,Boom Finance,BOOMF,2.4495e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,55,33000,1601857538,2020-10-05 09:25:38,1,3,1,0,24,2964,1,2,2964,burn,1601857538,2020-10-05 09:25:38,55.005884647409332667,4.1E-17,-0.9999999999999999992546252049,0.8233333333333334h,True
11192620,2020-11-04,0x4459c66d3dcda7e72ab3c250703f54ee7077b497,2.5e-14,4.1e-17,8.2e-17,3.28965e-14,0.0,5,2.5e-14,4.1e-17,18,0x46f1d73eb1342133d19e1d3382af1f3511009b79,LinkSystems,LINK,2.5e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0x46f1d73eb1342133d19e1d3382af1f3511009b79,LinkSystems,LINK,2.5e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,32,20000,1604518867,2020-11-05 04:41:07,1,3,1,0,68,214,1,2,214,burn,1604518867,2020-11-05 04:41:07,32.005810509417027801,4.1E-17,-0.9999999999999999987189826051,0.059444444444444446h,True
11440447,2020-12-12,0xdb47a310dd0ec2ad311b5ba1512775157d0934de,2.4408e-14,4.1e-17,8.2e-17,4.85887e-14,0.0,5,2.4408e-14,4.1e-17,18,0xba1439a66dd04f904b8ee5d4f1d2e68f404ba25b,Earn Reflect Finance,eRFI,2.4408e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,18,0xba1439a66dd04f904b8ee5d4f1d2e68f404ba25b,Earn Reflect Finance,eRFI,2.4408e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,25,15000,1607879058,2020-12-14 02:04:18,1,3,1,0,1136,71942,3,0,71942,burn,1607879058,2020-12-14 02:04:18,25.090,4.1E-17,-0.9999999999999999983658828218,19.983888888888888h,True
11765073,2021-01-31,0x870f497c6859c43fe8b880a67fb80ffae3e9debc,2.483e-14,4.1e-17,8.2e-17,1.07388e-13,0.0,5,2.483e-14,4.1e-17,18,0x35a2c900578a2987b08ff3f0ff58fd6f137f2580,yDoge,YDG,2.483e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,18,0x35a2c900578a2987b08ff3f0ff58fd6f137f2580,yDoge,YDG,2.483e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,15,10000,1612114605,2021-02-01 02:36:45,1,3,1,0,500,1375,3,0,1375,burn,1612114605,2021-02-01 02:36:45,15.60,4.1E-17,-0.9999999999999999973717948718,0.3819444444444444h,True
10979566,2020-10-02,0x8d1f843b4a820f77dd6bc5de2a6e9225aa6e9d99,4e-17,2.5137e-14,8e-17,2.76367e-14,0.0,5,2.5137e-14,4e-17,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xc418c5e417ec2109aaf3fd4de6d9c94bf7d35854,AAVE Token,AAVE,2.5137e-14,5,18,0xc418c5e417ec2109aaf3fd4de6d9c94bf7d35854,AAVE Token,AAVE,2.5137e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,70,47500,1601791869,2020-10-04 15:11:09,1,3,1,0,2051,110063,3,0,110063,burn,1601791869,2020-10-04 15:11:09,72.55,4E-17,-0.9999999999999999994486560992,30.573055555555555h,True
10993344,2020-10-05,0x64f4422c91c62d05a94b75bea89580e2fbc8d9ac,2.5173e-14,4e-17,8e-17,2.82266e-14,0.0,5,2.5173e-14,4e-17,18,0xb076fc4cceaa7960be6359d94658d0357c0591f1,piedao.org,PieDAO ,2.5173e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0xb076fc4cceaa7960be6359d94658d0357c0591f1,piedao.org,PieDAO ,2.5173e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,2,1321,1601868890,2020-10-05 12:34:50,1,3,1,0,160,275,2,1,275,burn,1601868890,2020-10-05 12:34:50,2.044117883801261167,4.0E-17,-0.9999999999999999804316569426,0.0763888888888889h,True
11012031,2020-10-08,0x187120d09a90d31d3dc25f07262cf5b96f1eadce,2.5227e-14,4e-17,8e-17,2.71131e-14,0.0,5,2.5227e-14,4e-17,18,0x51f397a51579387d5c36571444608eef22953c8a,YearnFinanceNetwork,YFN,2.5227e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x51f397a51579387d5c36571444608eef22953c8a,YearnFinanceNetwork,YFN,2.5227e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,110,70000,1602122868,2020-10-08 11:07:48,1,3,1,0,709,2662,1,2,2662,burn,1602122868,2020-10-08 11:07:48,110.005937347483322276,4.0E-17,-0.9999999999999999996363832629,0.7394444444444445h,True
10999172,2020-10-06,0xeb163b809efcb7d04523f841cc7a3c8608f61729,2.6044e-14,3.9e-17,7.8e-17,2.62795e-14,0.0,5,2.6044e-14,3.9e-17,18,0x7f37235544b4ba02a553915384df00d69c754973,StealthSwap,OWL,2.6044e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,18,0x7f37235544b4ba02a553915384df00d69c754973,StealthSwap,OWL,2.6044e-14,5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,125,90000,1602049330,2020-10-07 14:42:10,1,3,1,0,415,102713,3,0,102713,burn,1602049330,2020-10-07 14:42:10,128.8,3.9E-17,-0.9999999999999999996972049689,28.531388888888888h,True
