createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,token0.name,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,`,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp
12591562,2021-06-08,0xae0fd242029b383d325d4828e9fa36ca935da5b3,15723731.18,53.40945497,INU,106.8189099,0x00f29171d7bcdc464a0758cf3217fe83173772b9,INU,INU,15723731.18,2437,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,5.0,149250000.0,1636887418,2021-11-14 10:56,2,2434,2,1505198,4669454,1520164,1393,1041,13763180,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636887418
11050466,2020-10-14,0x95723729907f143af46ef35a07ba674a384d703f,1.58e-14,6.4e-17,XRP Finance,1.28e-16,0x5b9a467a91f0a92dc6605725777a96ef6478dd37,XRP Finance,XRPF,1.58e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,80.0,20000.0,1602637512,2020-10-14 10:05,1,4,1,0,1405,3670,3,1,3670,burn,1602637512,2020-10-14 10:05,80.10628458,6.4e-17,-1.0,1.0194444444444444h,True,1602637512
13488201,2021-10-25,0x072b8f05c1389437fa25479dab4326593213e44c,1.84e+17,17.13445516,DaddyBezos,34.26891032,0xbf825207c74b6c3c01ab807c4f4a4fce26ebdf0f,DaddyBezos,DJBZ,1.84e+17,2445,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,3.0,9.01e+17,1636886003,2021-11-14 10:33,1,2443,2,0,716663,709439,1385,1058,1699511,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636886003
13186007,2021-09-08,0x065098fba71bb5c10c04338f0bab212f393a2a57,225315.4405,19.71299658,Creator Chain,39.42599316,0x923b83c26b3809d960ff80332ed00aa46d7ed375,Creator Chain,CTR,225315.4405,2451,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,22.5,150000.0,1636890590,2021-11-14 11:49,1,2451,0,0,2377444,0,1251,1200,5774552,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636890590
11035118,2020-10-11,0x9ff73c7adb72af71e52b55d27e269fe587ad9c6c,8201.643372,1.819731625,Simpson Finance,3.639463251,0x18bfe544b09587b7f942ae2d3b106889a3c72f3e,Simpson Finance,SIMF,8201.643372,2657,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,4.01,1500.0,1623675278,2021-06-14 12:54,134,2453,70,1085316,861960,1955134,1236,1217,21243778,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1623675278
13489200,2021-10-25,0x758ddf37606fe2e0771918ec340e11aa9960370f,70.86776984,4857114557.0,Wrapped Ether,141.7355397,0xe9fba30ff18d305fea49836939eaca55f26c019c,IslandInu,ISLAINU,4857114557.0,2460,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,40.0,8000000000.0,1636885561,2021-11-14 10:26,4,2455,3,794280,159455,782361,1326,1129,1684429,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636885561
12279428,2021-04-20,0x6160573a4349490bcedebeb0da91e04e772199b4,19777382.89,6.74823209,EGOD,13.49646418,0x420af3b6495cde8873c0e74a87f77a434d71e0f2,EGOD,EGOD,19777382.89,2499,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.5,21000000.0,1635934117,2021-11-03 10:08,30,2458,11,500681,1081621,1513931,1738,720,16980945,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635934117
11328876,2020-11-25,0x774888e8aab97b691019f11042110a490f86deac,3.842736241,32826844.67,Wrapped Ether,7.685472481,0xf0196985601598a35a48606b643fd2c34fb861e1,Eternal Cash,EC,32838904.13,2678,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,24.0,4600000.0,1629453415,2021-08-20 9:56,3,2465,2,72717,2795427,221068,1327,1138,23127944,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629453415
12104451,2021-03-24,0x845653ea33c045f9819b89e687f753296c49c16f,60577006565.0,5.812679305,Jedi Token,11.62535861,0x940f0c2e9af3144dc57abcead1ed8dd635dcafec,Jedi Token,JEDI,60577006565.0,2487,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,1000000000.0,1636787454,2021-11-13 7:10,11,2468,8,783930,759464,2713960,1472,996,20160737,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636787454
11434234,2020-12-11,0x2295ebe4985c92093da59656bf3d759a4b2dfddc,126250052.3,35.17291296,AceD,70.34582591,0x885e127aba09bf8fae058a2895c221b37697c9be,AceD,AceD,126250052.3,2487,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,210.5,20000000.0,1636166632,2021-11-06 2:43,9,2471,6,719981,1156249,8029118,1351,1120,28442743,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636166632
11145070,2020-10-28,0x18f916c657a67395a6e8a951b81fe0935c96d160,5.04e-14,2e-17,DLiquidityGauge,4e-17,0x691df623981d7b4188b8815c20a79683323d79a6,DLiquidityGauge,DLGE,5.04e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,80.0,160000.0,1603887662,2020-10-28 21:21,1,4,1,0,49,131,2,2,131,burn,1603887662,2020-10-28 21:21,71.00591747,2e-17,-1.0,0.03638888888888889h,True,1603887662
11273510,2020-11-17,0x7cec263926141522ef785968036a950f78c2f2be,0.034427989,2228.867766,Wrapped Ether,0.034427989,0xe042addacb20e4b69eace5f83d5c25a90ca5ea4f,UPPER DECK SUPER,UDS,2228.867766,2607,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.001,0.03,1626083451,2021-07-12 9:50,74,2476,57,66677,108717,153457,1258,1218,20492524,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1626083451
11057222,2020-10-15,0xe94527b3a6aab913a96c1c86d40113e3e03c2703,146932384.0,0.822835406,AntiCore,0.822835406,0x5a6b5db9fcb67bcceafad05cd0b98079b9be10ff,AntiCore,ANTICORE,146932384.0,2514,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,3.0,980000000.0,1628941463,2021-08-14 11:44,22,2477,15,987907,449813,3191736,1426,1051,26218443,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1628941463
11198625,2020-11-05,0xa0c0e218f2c7551809a283594fee58aa20809d44,340.7057878,0.099793241,reKeep3r,0.099793241,0xaffdff710ff020f26c36c5117df549739296926b,reKeep3r,REKP3R,340.7057878,2490,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.23,24.0,1623010033,2021-06-06 20:07,4,2480,4,205280,345126,3459945,1221,1259,18411806,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1623010033
11630164,2021-01-10,0xb2d0cad27830d78e95313ef6b3a5383406ae77da,333001.4578,38.9944591,xDEF Finance,77.9889182,0x5166d4ce79b9bf7df477da110c560ce3045aa889,xDEF Finance,xDEF2,333001.4578,2554,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,506.0,875000.0,1636453058,2021-11-09 10:17,49,2486,19,4508185,1908384,7182590,1010,1476,26130724,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636453058
13173729,2021-09-06,0xf0e2b0bcdc8df1339343575ce89b208988bcb3d0,21.48547459,1327021526.0,Wrapped Ether,42.97094917,0xf7dd746a613fb6362d44ecedeb743f62ade6c3aa,FIFTYONEFIFTY,FIFTY,1327021526.0,2492,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,5.0,5100000000.0,1636702845,2021-11-12 7:40,1,2490,0,0,643460,0,1145,1345,5750672,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636702845
12407259,2021-05-10,0x3530a9461788891b7f5b94148a6e82ffa6fd236a,91676.70049,22.86070335,Peri Finance Token,45.7214067,0x5d30ad9c6374bf925d0a75454fa327aacf778492,Peri Finance Token,PERI,91676.70049,2511,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,17.0,19670.0,1636890122,2021-11-14 11:42,11,2493,9,2547577,3983356,3858225,1059,1434,16231591,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636890122
12732435,2021-06-30,0xd65fa5e293e1d20de7ef7e9b5f7b238f005cfa84,12.73190911,10089557220.0,Wrapped Ether,25.46381822,0xc57bed059772b91c2421baea4e7b179319b3cc9b,TERETH,TRTH,10089557220.0,2508,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.0,97000000000.0,1636882453,2021-11-14 9:34,1,2507,0,0,3841619,0,2017,490,10341626,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636882453
11041198,2020-10-12,0xef836c5b1eb08caaab8a898b7baa1649bb96ab91,2.7e-17,3.72e-14,Wrapped Ether,5.4e-17,0xd322efb616462f3a5dc3d352eb293853096a0dc8,Definer,FIN,3.72e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,82.0,124562.0,1602606104,2020-10-14 1:21,1,4,1,0,325,94797,4,0,94797,burn,1602606104,2020-10-14 1:21,85.9,2.7e-17,-1.0,26.3325h,True,1602606104
13184268,2021-09-08,0xa06ea8dcbef3fee861cdbf9d9772bc04e454d3d4,1232370183.0,42.48618468,The Rare Antiquities Token,84.97236937,0x6460b9954a05714a1a8d36bac6d8bc9b657352d7,The Rare Antiquities Token,RAT,1232370183.0,2509,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,29.46,1657125000.0,1636885524,2021-11-14 10:25,1,2508,1,0,1563282,1225733,1607,901,5792767,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636885524
10980465,2020-10-03,0xba5dadf7dd4a325eb66d9541e3fd280ff5790e3f,10.0,1e-18,YFDot.Finance,1e-18,0x834095476e9e8c21e13fac2fc4a649c20ebec368,YFDot.Finance,YFDOT,10.0,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,22000.0,1602207383,2020-10-09 10:36,1,4,1,0,140483,89716,3,1,513105,burn,1601783994,2020-10-04 12:59,87.04070968,6.4e-17,-1.0,24.92111111111111h,True,1601783994
10974034,2020-10-02,0x8609c2c7b6e9cf37b3f641cfaad8fac509309d0a,5.8e-17,1.75e-14,Wrapped Ether,1.16e-16,0xc897db1ef8257aa0ff4746326577b66654e859cf,P2PLoan.Finance,P2PL,1.75e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,85.0,27000.0,1601690553,2020-10-03 11:02,1,4,1,0,1023,83585,3,1,83585,burn,1601690553,2020-10-03 11:02,86.67819299,5.8e-17,-1.0,23.218055555555555h,True,1601690553
11380069,2020-12-03,0x50969c5b74ab455b3a35225cf5cb9bcefdb92559,69.69152781,98.70402261,Wrapped Ether,139.3830556,0xc3d088842dcf02c13699f936bb83dfbbc6f721ab,Voucher Ethereum,vETH,98.70402261,2576,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,49.0,51.0,1636814405,2021-11-13 14:40,37,2516,20,6201531,12749487,8382070,1220,1296,29810299,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636814405
12420268,2021-05-12,0xc3283263b288f32c2d00f38a9b4798febb1a752a,366000000000.0,3.755576588,Baby Akita,7.511153176,0x0d6f6a130c3046713cba425f41a65c17205df6b5,Baby Akita,BKITA,366000000000.0,2528,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,3.75,295000000000.0,1636843433,2021-11-13 22:43,6,2517,3,493545,912914,1293006,1583,934,16011533,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636843433
12440749,2021-05-15,0x0f1934be31228232be7b4b6651f8fc42b9a9218a,302000000000000.0,4.450159156,SHIBA INU 2.0,8.900318312,0x49828c1453d317ca3fffa60c8b5f7f42eeaae56a,SHIBA INU 2.0,SHIB2,302000000000000.0,2530,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,2.0,500000000000000.0,1636426093,2021-11-09 2:48,7,2519,3,12608,148967,46134,1483,1036,15321276,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636426093
13317102,2021-09-28,0xa12aefc8d46015385294222a49519c6f0b69ed70,51850894.27,9.366870866,Metanaut,18.73374173,0x7e7cb0195f996b3aad1bbd985a67457e90974ae8,Metanaut,Metanaut,51850894.27,2536,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.8,214201686.0,1636761218,2021-11-12 23:53,12,2522,2,39445,453203,1627980,1171,1351,3890927,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636761218
10987975,2020-10-04,0xd8f5cddd07646f77c3d96249676188f7b066d6b0,1.42e-14,7.1e-17,FOMO.World,1.42e-16,0x88b98ebebe03f11998c5a02faa2b64e97e3a42fc,FOMO.World,FOMO,1.42e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,18000.0,1601870426,2020-10-05 13:00,1,4,1,0,4032,74602,3,1,74602,burn,1601870426,2020-10-05 13:00,87.00592175,7.1e-17,-1.0,20.72277777777778h,True,1601870426
12998602,2021-08-10,0x5368dce7483f062ce23d90f45e6442c082b4d764,713000000000000.0,25.72904657,United Doge Finance ,51.45809314,0x4a9d8b8fce0b6ec033932b13c4e24d24dc4113cd,United Doge Finance ,UDOG,713000000000000.0,2532,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,6.0,2760000000000000.0,1636887309,2021-11-14 10:55,1,2532,1,0,2931247,3701571,1779,753,8273451,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636887309
12135526,2021-03-29,0x71399d19cf930db355a98ef3e882ce014422270e,2.982113653,21857173446.0,Wrapped Ether,5.964227305,0xc05cb5f1d51ac23cfe9b4530de72b11ccf4c1377,Squirtle,SQRT,21857173446.0,2568,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,50000000000.0,1634833282,2021-10-21 16:21,8,2553,5,1071152,1233888,1771812,1563,990,17794111,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634833282
11039346,2020-10-12,0xa709d8db8ba94ad2943907ed9c18ba2151c1cad2,2.21e-14,4.6e-17,Raulito,9.2e-17,0x49656b0972395fd04160c23c46d2934a5f267eb1,Raulito,RAUL,2.21e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,46000.0,1602558006,2020-10-13 12:00,1,4,1,0,472,71273,4,0,71273,burn,1602558006,2020-10-13 12:00,89.3,4.6e-17,-1.0,19.798055555555557h,True,1602558006
11105365,2020-10-22,0x058ce49da256a78b47c055be1fd9b409e21311f1,0.449792598,558.9465016,Wrapped Ether,0.449792598,0xe53940db3ce1ccc33375129b6e211b39221035e4,xEarn Capital,XRN,565.3704623,4266,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.1,1.0,1633959759,2021-10-11 13:42,361,2554,61,1254069,3666988,3568651,1218,1336,30598525,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1633959759
11045755,2020-10-13,0xbcca329a7f27af8a38f02edac25e8011377cdc9a,1.12e-13,9e-18,Deficliq,1.8e-17,0xa7336f7e99e3bae3533e5afd74cf15c7fdb42f36,Deficliq,CLIQ,1.12e-13,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,1200000.0,1602642500,2020-10-14 11:28,1,4,1,0,260,71083,4,0,71083,burn,1602642500,2020-10-14 11:28,90.2,9e-18,-1.0,19.745277777777776h,True,1602642500
12610005,2021-06-11,0x2340651ff49620aed0d7b6a34a27638d581f0da2,399000000000.0,4.315114573,Shibetoshi Nakamoto,8.630229146,0x591a9bfffd942a73c2263658fda7a5dde141bb8c,Shibetoshi Nakamoto,SHIBETOSHI,399000000000.0,2560,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,1.68,900000000000.0,1636528305,2021-11-10 7:11,1,2558,0,0,746502,0,969,1589,13157437,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636528305
12485419,2021-05-22,0x40d0533ba6938404e05c4310659c191d10cc79c9,2.762358507,5330000000000000.0,Wrapped Ether,5.524717015,0xcb945070d893b6e2b400455f786e2419c8d7cdcd,Eskimo INU,ESKIMO,5330000000000000.0,2575,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.599,60733891,0.2,4.91e+16,1636866176,2021-11-14 5:02,9,2561,5,46101,867983,161078,1526,1035,15162128,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636866176
10988498,2020-10-04,0x349788a743cbd15f42af3364f34d889716bb3778,1.75e-14,5.8e-17,ZBOM,1.16e-16,0x6984eb6341840de4ce91a1d2e6bfb330f3be37f5,ZBOM,ZBOM,1.75e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,27000.0,1601872195,2020-10-05 13:29,1,4,1,0,761,69479,3,1,69479,burn,1601872195,2020-10-05 13:29,86.70132647,5.8e-17,-1.0,19.299722222222222h,True,1601872195
11323067,2020-11-24,0xe9fb878cdf1d0bab5da9e6540379418aad919fb7,686200.0525,42.08850448,Rug Proof Token,84.17700896,0xa0bb0027c28ade4ac628b7f81e7b93ec71b4e020,Rug Proof Token,RPT,686200.0525,2913,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,4.0,20000.0,1636825606,2021-11-13 17:46,227,2563,123,2821213,7243666,4207864,1357,1206,30577521,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636825606
10982746,2020-10-03,0xe085593cc4d0b0c9eaf9537feb807bf5f2f489be,1.77e-14,5.7e-17,YBross.Finance,1.14e-16,0x5c467489fbf92da6e9036ec72164f89eca35e82c,YBross.Finance,YBF,1.77e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,85.0,27000.0,1601787625,2020-10-04 14:00,1,4,1,0,607,62705,3,1,62705,burn,1601787625,2020-10-04 14:00,85.77841529,5.7e-17,-1.0,17.418055555555554h,True,1601787625
12629744,2021-06-14,0x0145a6424d5933248b71880f0a544d408ff49a18,1810000000000.0,22.38288602,Uni Ape,44.76577204,0x822808104e173cb4b21549d8e921cae9e4f655e9,Uni Ape,uApe,1810000000000.0,3300,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,18.61584774,1010000000000.0,1635019675,2021-10-23 20:07,726,2573,0,216002,153002,0,1043,1530,11375294,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635019675
12353987,2021-05-02,0x1e8703458ad891fbf78c9320cd78a343fb2f73b3,1787.568934,8.32348451,Acclimated MoonCats,16.64696902,0x67bdcd02705cecf08cb296394db7d6ed00a496f9,Acclimated MoonCats,CAT20,1787.568934,2702,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.5,570.0,1636841402,2021-11-13 22:10,88,2575,38,7575511,8608881,7687427,1274,1301,16893196,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636841402
11845393,2021-02-13,0xdc5df90222e63d77111aab7e4cd9edd055926f53,9150463.194,51.13130174,Pazzy,102.2626035,0x74c287ad5328daca276c6a1c1f149415b12c148d,Pazzy,PAZZY,9150463.194,2579,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,297.0,1485000.0,1635803519,2021-11-01 21:51,1,2578,0,0,1240151,0,1322,1256,22623358,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635803519
11404760,2020-12-07,0x57b0d4013f6a6c0e314b90843878fdf568bbeafe,92024.95579,1.954382421,dragonflyprotocol.com,3.908764841,0x70a6d0d1561ba98711e935a76b1c167c612978a2,dragonflyprotocol.com,DFLY,95325.01914,3037,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,17.892,587202.5473,1629535228,2021-08-21 8:40,4,2598,5,128531,596881,8334222,1414,1184,22097470,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1629535228
11765377,2021-01-31,0x7638d7167dc92bb486d17a352ab9fcd608228a4f,731727.888,41.37795003,DBOT V1,82.75590005,0x18f462815e21b6dacd2803d8d840972a399e7bcc,DBOT V1,DBOT,731727.888,2604,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,137.48,206220.0,1635153882,2021-10-25 9:24,1,2602,1,0,387513,9834420,1397,1205,23036783,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635153882
12990749,2021-08-09,0x9a6ef76504b719bc11b29ef1b9f0e82f64582f76,7430000000000000.0,14.00138815,PEACOCKCOIN,28.0027763,0x398dc1c12a268b657abd0cd88999156228acb91a,PEACOCKCOIN,PEKC,7430000000000000.0,2607,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,4.8e+16,1636872236,2021-11-14 6:43,1,2603,1,0,2212632,491568,1678,925,8323140,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636872236
12248919,2021-04-16,0xc814faacd12f808399c6188b72793562b8686c1c,394459.6577,2.210284257,Franklin,4.420568513,0x85f6eb2bd5a062f5f8560be93fb7147e16c81472,Franklin,FLy,2722208.608,4712,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.2,10416.6666,1636703437,2021-11-12 7:50,63,2619,41,2150370,3126651,3756970,1431,1188,18157193,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636703437
12231810,2021-04-13,0x4ce78b0c8324a0d3782a17ee8989485864c07866,1414263.237,5.750290463,DragonFruit,11.50058093,0x379ec11344929da69ddfd805d564608089c97e55,DragonFruit,DRF,1422637.835,3488,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,1.0,1400.0,1630388588,2021-08-31 5:43,507,2622,249,945894,1637489,4395624,1027,1595,12070788,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1630388588
11586185,2021-01-04,0x8f24e100d785daaa70e9ff461a831a0354499f4e,16250.93728,0.291651644,XUSD Share,0.291651644,0x875650dd46b60c592d5a69a6719e4e4187a3ca81,XUSD Share,XUS,21861.72942,4394,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.0,100.0,1636095128,2021-11-05 6:52,174,2628,102,203018,800772,790204,1260,1368,26355110,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636095128
11084031,2020-10-19,0x9c5c83c96f6ca5b77d35972edb8d62e955fd128d,0.645400268,8963.386881,Wrapped Ether,0.645400268,0xcf060d8192f4e7b483533d4bfa94d1d9990b7992,ReaktorCore,rCore,8963.386881,2649,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.5,8000.0,1604268877,2020-11-01 22:14,6,2639,4,36476,159193,116310,1397,1242,1190286,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1604268877
12845017,2021-07-17,0xee3b01b2debd3df95bf24d4aacf8e70373113315,68.6274688,397968.1462,Wrapped Ether,137.2549376,0xda007777d86ac6d989cc9f79a73261b3fc5e0da0,DAppNode DAO Token,NODE,397968.1462,3122,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,0.106391467,200.0,1636890647,2021-11-14 11:50,382,2642,99,1342980,1287423,2836514,751,1891,10355300,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636890647
11112534,2020-10-23,0x8b2fdde7505bdcc2b2a16cfad9667417c60ac9b6,1.69e-14,6e-17,JunkFood.Farm,1.2e-16,0x45d5369aefb7da4fbb12f8c9958a571736387655,JunkFood.Farm,JUNK,1.69e-14,6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,85.0,25000.0,1603511803,2020-10-24 12:56,1,4,1,0,1843,55512,3,1,55512,burn,1603511803,2020-10-24 12:56,86.17390757,6e-17,-1.0,15.42h,True,1603511803
13134235,2021-08-31,0x95332661b2e36a02dc05e6fb7c31193f0690c90f,113.4706519,430702.6538,Wrapped Ether,226.9413037,0xc1d9b5a0776d7c8b98b8a838e5a0dd1bc5fdd53c,GridZone.io,ZONE,430702.6538,2663,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,100.0,350000.0,1636880739,2021-11-14 9:05,13,2646,4,4127321,3632361,3818142,1518,1128,6455570,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636880739
12825278,2021-07-14,0xd1ff2ab0d9b9478ea9283f39215215f4260fa0b6,98833165.49,16.0640777,Billion,32.1281554,0x065cc8636a00c007276ed9cb874cd59b89e6609b,Billion,BLL,171776382.9,5949,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,6.0,34219996.37,1636872148,2021-11-14 6:42,37,2650,27,1712598,2870170,2436348,1577,1073,10604181,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636872148
