createdAtTimestamp,id,token0.name,token0.symbol,token1.name,token1.symbol,token00.id,token00.name,token00.symbol,token00.decimals,token00.txCount,token00_creator_address,txCount,initial_Liquidity_Token,current_token,initial_Liquidity_Eth,current_Eth,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_our,is_rugpull,feature_timestamp
2020-12-06,0x4321da019062fdb2caaefcdc0ec24eb0fa95e580,t.me/HungerGamesRebase,hgBASE,Wrapped Ether,WETH,0x0c942221a0feb89b50a37729e4bce4e403c84053,t.me/HungerGamesRebase,hgBASE,18,43,0xbb70259abe3a90a3e56234bd834da6dfcae07223,43,85500000.0,407933.8103,0.5,0.00265,1607526850,2020-12-09 15:14,burn,1607526850,2020-12-09 15:14,0.529025486,0.002645127,-0.995,71.24527778,True,1607526850
2020-12-08,0x6662ff82aee2fafb09090947e6c1e3e050cf3a6c,Bondly.Finance,BONDLY,Wrapped Ether,WETH,0x37120282d06dee909061a4930df30dfe36f17dd0,Bondly.Finance,BONDLY,18,161,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3,161,500000000.0,8.74e-13,300.0,2e-18,1607530647,2020-12-09 16:17,burn,1607530647,2020-12-09 16:17,443.8764291,2e-18,-1.0,26.31611111,True,1607530647
2020-12-06,0xc03dcaa2a5bc03735afe590971a8a5e0f382958b,Plasma Pay,PPAY,Wrapped Ether,WETH,0xbfe9c3b0e5908ae26ed4c87f531a197c10e63331,Plasma Pay,PPAY,18,59,0x1b3c1b2d0845abf8ffb61b2897e035cc6637d382,59,500000.0,0.402362328,60.0,0.0012,1607531075,2020-12-09 16:24,burn,1607531075,2020-12-09 16:24,149.6094803,0.001195133,-0.999992012,83.5925,True,1607531075
2020-12-09,0x5b85ded5adf0f32ef322617364e026570988ff09,ForexVest.Finance,FVF,Wrapped Ether,WETH,0xac47b3c1a31192e6b5d927274df753ae52af6d85,ForexVest.Finance,FVF,18,30,0xdf59f14a60e839af9eeaae49ff5c0b16bbe77160,30,300000.0,4e-14,125.0,2.6e-17,1607532416,2020-12-09 16:46,burn,1607532416,2020-12-09 16:46,153.3914,2.6e-17,-1.0,14.24555556,True,1607532416
2020-12-08,0xb74dc91e6cdcec74091588c431407f7e74845296,Wrapped Ether,WETH,Sauron,SRN,0xf803479d0b762e67add90ad9b8e4ace54191875b,Sauron,SRN,18,23,0x98fb215e1613f2b8e14ebd519adfdae17baa8ae6,23,8000.0,895015589.1,15.0,0.000135,1610679467,2021-01-15 2:57,swap,1607532488,2020-12-09 16:48,17.99337569,0.000120431,-0.999993307,26.09194444,True,1607532488
2020-12-08,0x3964c49ffeabefd5bc6451ec3c1f6b367ca33306,Secure Swap,SSWAP,Wrapped Ether,WETH,0xb452839d65c6ead8e1076d67aedc982f9ae0ee8f,Secure Swap,SSWAP,18,27,0x156437f9d0b571b248b7027b29c8c1007192ac0a,27,250000.0,5.89e-14,28.1,1.8e-17,1607534052,2020-12-09 17:14,burn,1607534052,2020-12-09 17:14,45.06450112,1.8e-17,-1.0,26.53777778,True,1607534052
2020-12-09,0x0faa011f737581771e2743cb73157502d087fc12,SHENGDA,SD,Wrapped Ether,WETH,0x3d81334e2bcbcc7b15431dd15c3b179598fedab0,SHENGDA,SD,18,15,0x000000000092c287eb63e8c2c30b4a74787054f8,15,3000.0,5.48e-14,1.0,1.9e-17,1607535291,2020-12-09 17:34,burn,1607535291,2020-12-09 17:34,4.005782278,1.9e-17,-1.0,2.220555556,True,1607535291
2020-12-09,0x96e931356fafab439b9275dd6cb14aee26571614,RBase,RBASE,Wrapped Ether,WETH,0x1a50f6283510ff30790086ba789e8a8de7742f77,RBase,RBASE,18,68,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3,68,6000000.0,1.13e-13,300.0,9e-18,1607536256,2020-12-09 17:50,burn,1607536256,2020-12-09 17:50,374.0914761,9e-18,-1.0,8.275555556,True,1607536256
2020-12-08,0x889a3ae39d88b653d2ae72dcc9539c8ce0371972,YearnGnox.Finance,YGFI,Wrapped Ether,WETH,0x28537ef1614e9d3aa9fa782635a0707aa7764cea,YearnGnox.Finance,YGFI,18,22,0xfca3e660a4c80eb6f72c45fd84b0ac1bf78bf7fd,22,35000.0,1.98e-14,20.0,5.1e-17,1607536552,2020-12-09 17:55,burn,1607536552,2020-12-09 17:55,42.4323076,5.1e-17,-1.0,37.91888889,True,1607536552
2020-12-09,0x07a5284e7d741d65a6413099ebcda697e799465d,YEARN HOLD FINANCE,YHFI,Wrapped Ether,WETH,0x192e77445244468d6385d2addd0a0ec00c567206,YEARN HOLD FINANCE,YHFI,18,46,0x1510d0c3b68b1a00ae81b6dee818df71d2104c4d,46,880000.0,158.2515251,70.0,0.0253,1607536740,2020-12-09 17:59,burn,1607536740,2020-12-09 17:59,99.35124726,0.025317042,-0.999745176,5.795833333,True,1607536740
2020-12-02,0x13db755ff6232079ee06e4a1e0b4ea265d73b6b5,Wrapped Ether,WETH,AntiSupply Token,ASPL,0xd7f962bbd15b918f3d5c568817038b9bd69c7949,AntiSupply Token,ASPL,18,76,0x365f288758b0dc9d619c118884ffc820f8d5c721,76,94.08,1.251534526,12.0,0.0228,1607537686,2020-12-09 18:14,burn,1607537686,2020-12-09 18:14,4.553148905,0.022765745,-0.995,184.6661111,True,1607537686
2020-12-09,0xf4d592b2ea39fcd4b23153fd2454c4be34f99a93,Master DILL,mDILL,Wrapped Ether,WETH,0x9175757101d31317b16013570dda50403b00b0e2,Master DILL,mDILL,18,41,0x0f1d397d5093a96a3f9abd1c2cca46fc920383c1,41,799960.0,4e-14,200.0,2.6e-17,1607538713,2020-12-09 18:31,burn,1607538713,2020-12-09 18:31,316.5287218,2.6e-17,-1.0,6.006111111,True,1607538713
2020-12-09,0x9b8fb28de8d343999a768f786ca46eed0b882c0c,MoonFarm,MF,Wrapped Ether,WETH,0xb1421859552c810c53dc4c148ceaa8a54eae6ef6,MoonFarm,MF,18,736,0x4efd33509c894a4d628a940cdce10abb4e2e1b94,552,27584.0,49485007.7,5.0,0.00341,1609057193,2020-12-27 8:19,swap,1607541313,2020-12-09 19:15,4.931538685,0.011590708,-0.997649677,17.15305556,True,1607541313
2020-11-09,0x4fb9fb91151999311fc3e72a10fd1924067d5187,Sponsorships,Sp,Wrapped Ether,WETH,0x0ab346a16cea1b1363b20430c414eab7bc179324,Sponsorships,Sp,0,111,0x79af508c9698076bc1c2dfa224f7829e9768b11e,68,28516.0,36485.0,1.795103348,1.43,1633802869,2021-10-09 18:07,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607541915
2020-11-24,0x9a3720bf6030d990e3187d88246633739e41c82c,Matthew Zarka Token,MDZ,Wrapped Ether,WETH,0x1a8cf0a544e371c982e75c23e2b633727594e37a,Matthew Zarka Token,MDZ,4,7,0x0813219cb05bd99f6c7fe71086ce17c570f2f046,7,150.0,0.0001,0.25,4.54e-10,1613505801,2021-02-16 20:03,burn,1607542355,2020-12-09 19:32,0.267910875,4.37e-10,-0.999999998,375.9572222,True,1607542355
2020-11-09,0xee7f0da829a62756a94ec6b5167f02798871429b,Interfinex Bills,IFEX,Wrapped Ether,WETH,0xa891cf72aeda692570928efe1a832342e9783cdc,Interfinex Bills,IFEX,18,725,0x15e6ae26ebfd684f2c547663a1e4edd0e880724c,637,10000.0,1324414.624,0.01,0.137,1635379171,2021-10-27 23:59,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607544516
2020-11-09,0x48a54676a06e87fa4f313c32eae5b948d03872d6,Avastar Replicant Token,ART,Wrapped Ether,WETH,0x69ad42a8726f161bd4c76305dfa8f4ecc120115c,Avastar Replicant Token,ART,18,544,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,519,10.0,314.1698037,0.3,5.01,1635141251,2021-10-25 5:54,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607550783
2020-11-24,0x8c39bc4cec799246464fe1a0ad214b0e3bd0a03d,CanETH Rewards,CReth,Wrapped Ether,WETH,0x7a75fc866c09927aa3e4619fd529173d81283102,CanETH Rewards,CReth,18,356,0x0e1012f7720b20adab861f70e09f1a82f99aca57,356,3000000.0,1.74e-13,30.0,6e-18,1607551479,2020-12-09 22:04,burn,1607551318,2020-12-09 22:01,55.88126359,0.446629611,-0.992007525,381.9794444,True,1607551318
2020-12-09,0xfac8cc13977cdf08ae39317da33ec8054d49e64e,Meteorite.network,METEOR,Wrapped Ether,WETH,0x0d01c33079855a56af3a1d715dd64988a2fce2ab,Meteorite.network,METEOR,18,64,0xf4dfa1bd3457ed8af3cd807c6e762f2f21c6b6eb,64,6000.0,5.17e-15,120.0,1.94e-16,1607552646,2020-12-09 22:24,burn,1607552646,2020-12-09 22:24,164.2847358,1.94e-16,-1.0,8.533333333,True,1607552646
2020-12-09,0x8aa39a6e4f053d648d3fc7bf2242364c6da67598,Yearn Ecosystem Token Index,YETI,Wrapped Ether,WETH,0x1323085da570ff751c7ea7255ccf331f2ca9669f,Yearn Ecosystem Token Index,YETI,18,128,0x11dafb5f0849df7203517de752997689f8723561,128,700000.0,4.45e-14,300.000001,2.3e-17,1607557942,2020-12-09 23:52,burn,1607557942,2020-12-09 23:52,325.8638143,2.3e-17,-1.0,5.036111111,True,1607557942
2020-12-08,0x5fdb2eb15819436eb022a021960333aad03b01f9,kylin.network,KYL,Wrapped Ether,WETH,0x1ad3916529b10acda8b9d86001a3ac261f6517c0,kylin.network,KYL,18,117,0x1d61513867e5dd5a3247245f61cb3f26ecb6441c,117,5000000.0,5.32e-14,120.0,1.9e-17,1607560347,2020-12-10 0:32,burn,1607560347,2020-12-10 0:32,462.6638597,1.9e-17,-1.0,42.95083333,True,1607560347
2020-12-08,0x0b80ae824aa7c340a0eb49592158d608d625f515,Wrapped Ether,WETH,yield.app,YLD,0xd113a1bef2ba933844c8d28f9654ae25cf5af5d8,yield.app,YLD,18,64,0x4e0d93a34369fdebf25fb14fa4b3cdc2af31eb0d,64,1000000.0,3.69e-14,40.0,2.8e-17,1607560355,2020-12-10 0:32,burn,1607560355,2020-12-10 0:32,172.4367058,2.8e-17,-1.0,43.21916667,True,1607560355
2020-12-08,0xdb7d5666de3b89355407ce0d93a95f32f583fd6c,FundRequest,FND,Wrapped Ether,WETH,0x4df47b4969b2911c966506e3592c41389493953b,FundRequest,FND,18,11,0x0020d8f4052358ee01ef8d4164e5c97c95744235,11,42010.79656,2.57e-13,0.3,5e-18,1609670672,2021-01-03 10:44,burn,1607561537,2020-12-10 0:52,0.544445868,5e-18,-1.0,43.43361111,True,1607561537
2020-12-09,0x47627f0adc38e0d99f8acea44757406c312478d9,Wrapped Ether,WETH,Yearn Ecosystem Token Index,YETI,0xfe75aee72700ff0e0742c00d12acf2724827fa00,Yearn Ecosystem Token Index,YETI,18,46,0x66d4d425595bce3426904ab550ffa91ce9f47858,46,100000.0,1.79e-14,300.001,5.6e-17,1607562171,2020-12-10 1:02,burn,1607562171,2020-12-10 1:02,305.3564355,5.6e-17,-1.0,1.1125,True,1607562171
2020-12-09,0x891d7c3390d1f20b37965b54589d4226c8f99668,Oasis.Network,OASIS,Wrapped Ether,WETH,0x14f02a117657037d71646173322fd9cf84d165a4,Oasis.Network,OASIS,18,83,0xdf59f14a60e839af9eeaae49ff5c0b16bbe77160,83,2000000.0,7.32e-14,200.0,1.4e-17,1607565233,2020-12-10 1:53,burn,1607565233,2020-12-10 1:53,273.6649513,1.4e-17,-1.0,20.85083333,True,1607565233
2020-11-09,0xbc6b3dc17e86c8cacf0f384f2e19468c36154a22,CP3RToken,CP3R,Wrapped Ether,WETH,0x7ef1081ecc8b5b5b130656a41d4ce4f89dbbcc8c,CP3RToken,CP3R,18,18900,0x079667f4f7a0b440ad35ebd780efd216751f0758,18897,0.234002695,46237.5205,0.001,2.25,1634702948,2021-10-20 4:09,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607568669
2020-12-10,0xf2462eb657bcf15355f841bfd5bc973d363b0a69,Yearn Ecosystem Token Index,YETI,Wrapped Ether,WETH,0xa86bff407677196f69587188c40c7efaf3c26ad3,Yearn Ecosystem Token Index,YETI,18,51,0x0c387bc3b3802d83b879850b2be1d210c07832bc,51,1140000.0,590.569065,320.01,1e-18,1607574705,2020-12-10 4:31,burn,1607572269,2020-12-10 3:51,327.9086424,1.8e-17,-1.0,1.9575,True,1607572269
2020-12-09,0xdd59d956291183aa1f81e630c3143a28a8b9f964,pmgt.finance,PM,Wrapped Ether,WETH,0x8f1414933313eeadef4a0020bfe50301c3315691,pmgt.finance,PM,18,53,0x92490512b1266b686a96efcc851f27f672e4df4c,53,20800.0,18800.14994,80.0,0.000481,1607593656,2020-12-10 9:47,burn,1607572928,2020-12-10 4:02,110.7003607,0.257450435,-0.997674349,9.738055556,True,1607572928
2020-12-07,0x96ef4b8fc7405473b2175c0f07fa5d3a16b23e1f,Wav3Token,WAV3,Wrapped Ether,WETH,0x53ee7e53a23c142ed8b377af77f189e672bf6dd2,Wav3Token,WAV3,18,49,0x2cf915bcdf8e297c364f63275336a78ef4976ca4,49,30000.0,9.83e-15,200.0,1.02e-16,1607573870,2020-12-10 4:17,burn,1607573870,2020-12-10 4:17,249.5256327,1.02e-16,-1.0,64.29638889,True,1607573870
2020-12-09,0x5c4da0a64b4922b5d90ef71eacc8f4e21f417ed1,Catex.Finance,YCATT,Wrapped Ether,WETH,0x072618734010cbf330077313d6dcee407d66b808,Catex.Finance,YCATT,18,30,0xd31bc17e1c81d47a1ac68e933c7d3eb68c3ff448,30,2000000.0,7.91e-14,260.0,1.3e-17,1607575751,2020-12-10 4:49,burn,1607575751,2020-12-10 4:49,288.4987607,1.3e-17,-1.0,16.99333333,True,1607575751
2020-12-09,0xa7a46e64f0804d49da9d1c247dba8ed446193c40,Wrapped Ether,WETH,Deriswap,DERISWAP,0xcceabbbfb5f04d484b946f623f4b3607f095216f,Deriswap,DERISWAP,18,62,0x82baf942693ea6901489fac9b15993dfc6f470b4,62,78000.0,1.41e-14,260.0,7.1e-17,1607575840,2020-12-10 4:50,burn,1607575840,2020-12-10 4:50,319.1267322,7.1e-17,-1.0,16.27555556,True,1607575840
2020-12-09,0x12109c0835d0f45256b4c71c00048771e45a5d7d,Wrapped Ether,WETH,Echo Finance,ECHO,0xcbf71da46f38656ca22ac7f1403de2613033ff0e,Echo Finance,ECHO,18,45,0x0ec269a914e1ce6997dfa9a44d00f2a64a6958c1,45,3500.0,4.96e-15,50.0,2.03e-16,1607575951,2020-12-10 4:52,burn,1607575951,2020-12-10 4:52,84.5292611,2.03e-16,-1.0,14.93305556,True,1607575951
2020-12-08,0xb6fbf8f80df784ed1ed6229b80f24d8933a8dbb4,GL-HF.io,GLHF,Wrapped Ether,WETH,0xb292dca393e15bc2b4ab32ea39acb5206a795e74,GL-HF.io,GLHF,18,43,0x047890976676708e6b8812e923831ea7a89baa25,43,300.0,1.13e-15,200.0,8.85e-16,1607576034,2020-12-10 4:53,burn,1607576034,2020-12-10 4:53,216.7173218,8.85e-16,-1.0,50.75138889,True,1607576034
2020-12-09,0xfef57215ebf30cd45d84f0034fbda56d1452ea46,Terra Virtua,TVK,Wrapped Ether,WETH,0xafca34e4bde207539855c1e4958647a993419ecb,Terra Virtua,TVK,18,45,0x33494af63b74244523f464e64a83ed35b2787cf4,45,14400000.0,1.88e-13,320.0,6e-18,1607576305,2020-12-10 4:58,burn,1607576305,2020-12-10 4:58,361.5928921,6e-18,-1.0,21.83444444,True,1607576305
2020-12-09,0xb9108e5c74cb4520d2441441a22add0bfd45e176,yPAX Gold,yPAXG,Wrapped Ether,WETH,0xbcb3a7826cf68be9453a068d65fbf882884bba14,yPAX Gold,yPAXG,18,9,0xa81464d7766916e36c413b0c0c3d8b9169999b3e,9,58.0,9.32e-16,58.0,1.07e-15,1607578481,2020-12-10 5:34,burn,1607578481,2020-12-10 5:34,62.28080409,1.07e-15,-1.0,12.64777778,True,1607578481
2020-12-09,0xaca197ff36f6eb3cb98ad3eccb4960f39f8c02d9,donnie.finance,DON,Wrapped Ether,WETH,0x509222a2122399d20ac2ef8cdd2001e06a824b5f,donnie.finance,DON,18,49,0x7426a82e6681b1284df3c7c50aeba1da62bc472c,49,4100000.0,1.21e-13,200.0,9e-18,1607579823,2020-12-10 5:57,burn,1607579823,2020-12-10 5:57,237.5957542,9e-18,-1.0,17.29555556,True,1607579823
2020-12-10,0x809e1b1c28787942d90ecf8334b99bef7f309dad,Tcoin,TCOIN,Wrapped Ether,WETH,0xb4278c68bda362e177cd03f2c7c5213587c60f8c,Tcoin,TCOIN,18,95,0xc67f3ecc7cfafd09dfe517ff450f451214b9c2fa,8,24969.0,2.57e-14,4.39457,3.9e-17,1607580219,2020-12-10 6:03,burn,1607580219,2020-12-10 6:03,4.035212866,3.9e-17,-1.0,4.048611111,True,1607580219
2020-12-10,0x826640fc63914b40ce46eb445e452bf7edc74850,Wrapped Ether,WETH,yeti.finance,YETI,0xe3f8a8c398f376cc556cb0326fe3e15d6a5cc264,yeti.finance,YETI,18,65,0x89b0256a8cb7a91e6c35aebbc293f929169f36ae,65,15000.0,6.22e-15,150.0,1.62e-16,1607582979,2020-12-10 6:49,burn,1607582979,2020-12-10 6:49,241.5252992,1.62e-16,-1.0,1.433333333,True,1607582979
2020-11-10,0xd045110c466ccb2e57eb426baae7ce869458f173,Wrapped Ether,WETH,ShareToken,SHR,0xd98f75b1a3261dab9eed4956c93f33749027a964,ShareToken,SHR,2,28061,0x225542ee391d830b14e56dfe9d13146fab94ee9b,28050,383000.0,7760451.57,20.0,50.7,1635860829,2021-11-02 13:47,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607583197
2020-12-10,0x6a59cfe14b9ddb89118d85892859fa9706b00e63,Plasma Pay,PPAY,Wrapped Ether,WETH,0xbdf0dcb98c0a034da7d1082f8e0962d3d8ab9d00,Plasma Pay,PPAY,18,9,0xe4d70fc7af37db7c5144ab005056b8b493dfae24,9,74620.0,5.94e-14,20.0,1.7e-17,1607586419,2020-12-10 7:46,burn,1607586419,2020-12-10 7:46,20.56804707,1.7e-17,-1.0,3.230555556,True,1607586419
2020-12-09,0xa2808511215a6b9cc2abe3783afd1e58ab7e9ee5,Surged.finance,SURG,Wrapped Ether,WETH,0xbef2305aace6802aba6ea7999dc06c1c2fac1653,Surged.finance,SURG,18,61,0x7426a82e6681b1284df3c7c50aeba1da62bc472c,61,22500.0,9.23e-15,150.0,1.09e-16,1607589464,2020-12-10 8:37,burn,1607589464,2020-12-10 8:37,199.377573,1.09e-16,-1.0,15.71833333,True,1607589464
2020-12-10,0x8a97cafa3a22d3e49f81566d43427b081825cfeb,vedh.io,vrs,Wrapped Ether,WETH,0x34fceb8aeda991d7184c9f9ebe2b88080b250f27,vedh.io,vrs,18,26,0x36cd4f3f84a54293de21edb97f63930f44eb3dc6,26,34200.0,2.55e-14,38.0,4e-17,1607592513,2020-12-10 9:28,burn,1607592513,2020-12-10 9:28,44.7175358,4e-17,-1.0,7.025833333,True,1607592513
2020-12-09,0xe921d6783ece77225625e2ce458ab9f39adeed9b,PlasmaPay,PPAY,Wrapped Ether,WETH,0x84a854d5019edba68eaf8220856cb85a2c054586,PlasmaPay,PPAY,18,46,0x7232ad79507764edbdc2fca5604508f876f5cf1b,23,567000.0,1.11e-13,20.0,9e-18,1607594106,2020-12-10 9:55,burn,1607594106,2020-12-10 9:55,30.29825506,9e-18,-1.0,15.39388889,True,1607594106
2020-11-10,0xb62a74f8be38cef3b00455b9989637349d4a1bc3,Wrapped Ether,WETH,UBX,UBX,0xf5b5efc906513b4344ebabcf47a04901f99f09f3,UBX,UBX,0,9462,0xef4ab6d65c00d0d53e53fb87e0804c718d58ff81,9375,10000000.0,95138163.0,0.2,30.4,1631128050,2021-09-08 19:07,,0,1970-01-01 0:00,0.0,0.0,,0.0,False,1607595983
2020-08-25,0x5d3582a9ab0c73831e013a06034f67310a462842,Fil Protocol,FIL,Wrapped Ether,WETH,0xa20296de6bf64d01f5e0674353686a6e6be47ec2,Fil Protocol,FIL,18,212,0x1c190becce39e5474fcd62372f93c3c65662f9a9,212,280000.0,2.47e-13,100.0,5e-18,1607596834,2020-12-10 10:40,burn,1607596834,2020-12-10 10:40,16.34238229,5e-18,-1.0,2571.857778,True,1607596834
2020-07-31,0xfe46c98aeea2d6cc6e4b712431fcc7ff4287c3c3,Origin D,OD,Wrapped Ether,WETH,0x3c2cf21b9d4b543b93a9bcfe637f673d8bd944d8,Origin D,OD,18,225,0x2f90bc2d2a57ddf03100e930e93338dedc47962a,225,3333.0,2.6e-13,0.01,5e-18,1618092624,2021-04-10 22:10,burn,1607596995,2020-12-10 10:43,0.035544127,7e-18,-1.0,3174.366944,True,1607596995
2020-08-16,0xe46839570f4991479ecccbf6d09178f4b35e305a,Wrapped Ether,WETH,skale network,skale,0xecee8a6e1a03cfa7ed62f8a35fcda0f2e2f27024,skale network,skale,18,146,0xb804e1f78ab80723dbbf48455485d8e627864581,146,4800000.0,3.39e-12,10.0,1e-18,1607597287,2020-12-10 10:48,burn,1607597287,2020-12-10 10:48,0.938040615,1e-18,-1.0,2779.858056,True,1607597287
2020-12-09,0x35236ec51a732eca7e0f3e1645e73afe0f72a77d,Wrapped Ether,WETH,inSure Defi,INSURE,0xf9a637899e76a196508b448d8aa3c97c950088b1,inSure Defi,INSURE,18,97,0xf4dfa1bd3457ed8af3cd807c6e762f2f21c6b6eb,97,88000000.0,5.06e-13,150.0,2e-18,1607599502,2020-12-10 11:25,burn,1607599502,2020-12-10 11:25,227.6884929,2e-18,-1.0,12.84027778,True,1607599502
2020-12-10,0x544f83c87f9f3a2da4f6ff0f1c566dac5d7d15e2,conflux.finance,CFX,Wrapped Ether,WETH,0x19afe6fa7600e67db2927a95f8095ac95eabfafb,conflux.finance,CFX,18,20,0x09364f5ebdcae703eb80135205b4af8a4996b8e2,20,40800.0,44759.58911,100.0,2.24e-05,1607605116,2020-12-10 12:58,burn,1607605073,2020-12-10 12:57,107.1841848,0.053064079,-0.999504926,8.757777778,True,1607605073
2020-12-10,0x9b4d225e360020ea870414292a3a6b91c72c3b25,NFTLootBox,LOOT,Wrapped Ether,WETH,0x72e99e56bea5594864f984855dbf03c1857d3179,NFTLootBox,LOOT,18,45,0xdf59f14a60e839af9eeaae49ff5c0b16bbe77160,45,6000.0,5.45e-15,100.0,1.84e-16,1607605116,2020-12-10 12:58,burn,1607605116,2020-12-10 12:58,142.2883771,1.84e-16,-1.0,10.85138889,True,1607605116
2020-12-10,0xd00d6fe7e88efbed2a98a677a5f249c8db5c868f,Wrapped Ether,WETH,AutoTrade.Finance,ATFI,0xf77d80732b9dc3cb9f20e5b93eebefd485250eff,AutoTrade.Finance,ATFI,18,66,0x5b0e2d7423a568dfda63a134c3ec6c44c755e518,66,2250.0,2.82e-15,150.0,3.56e-16,1607606876,2020-12-10 13:27,burn,1607606876,2020-12-10 13:27,206.7365599,3.56e-16,-1.0,7.344444444,True,1607606876
2020-12-09,0xed7e0db79b38d274dd46cde637d499a0d2e51b3d,FNKK,FNKK,Wrapped Ether,WETH,0x34f6a1923411ead9b33aa9f389981db834e3a198,FNKK,FNKK,18,51,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3,51,6000000.0,1.07e-13,400.0,1e-17,1607607643,2020-12-10 13:40,burn,1607607643,2020-12-10 13:40,456.6295484,1e-17,-1.0,21.06777778,True,1607607643
2020-12-09,0x6299a8e24fd3177d72870bb6eb48395f0f460f7d,Silver Protocol,SILVER,Wrapped Ether,WETH,0x47bf69f886278d442c9c8c080fd49f358ca4cdb3,Silver Protocol,SILVER,18,18,0x86e7c853b5d376903dd6751a0d054a11d15a5958,18,320000.0,6.43e-14,20.0,1.6e-17,1607611480,2020-12-10 14:44,burn,1607611480,2020-12-10 14:44,39.44484779,1.6e-17,-1.0,20.56138889,True,1607611480
2020-12-10,0x1e9948514a37c44c246fdec32e3f705a5398fde6,Wrapped Ether,WETH,unn.finance,UNN,0xdd104fd23d12987f121e032b5242744f7192dd62,unn.finance,UNN,18,60,0x514dd609a09858930d3068d17b295ba0d02b1b66,60,5000.0,3.55e-15,60.0,2.84e-16,1607612721,2020-12-10 15:05,burn,1607612721,2020-12-10 15:05,155.3446813,2.84e-16,-1.0,7.735277778,True,1607612721
2020-12-10,0xa12a42e36a43e8440c3d1a7c3611be52b00196f4,AnRKey X,ANRX,Wrapped Ether,WETH,0x4f6a8af01673f820bd55ec2363ff0220cd42f47b,AnRKey X,ANRX,18,79,0x49214fc0849827ddb3977e91447dcbc37a453bf3,79,10000000.0,1.07e-13,120.0,1e-17,1607612721,2020-12-10 15:05,burn,1607612721,2020-12-10 15:05,323.9276716,1e-17,-1.0,9.715555556,True,1607612721
2020-12-09,0x6980dfcb9e646011cf8de4816a0cc982a959facf,Wrapped Ether,WETH,Echo Finance,ECHO,0xfcc01bac12c5172f71f28c04b0ba3a382fcb36aa,Echo Finance,ECHO,18,55,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3,55,3500.0,4.4e-15,50.0,2.28e-16,1607613443,2020-12-10 15:17,burn,1607613443,2020-12-10 15:17,95.34113131,2.28e-16,-1.0,21.31638889,True,1607613443
2020-12-08,0x4001974b8cc46f4513ffc9519d662ac29bd7f9b4,FoxBank,FBC,Wrapped Ether,WETH,0x39726c5ad437c80285fbfef217fb2add0c5be37e,FoxBank,FBC,18,209,0xf079da00196367c703492fb281e87266abfc4d89,56,100.0,2.23e-14,2.0,4.6e-17,1607613767,2020-12-10 15:22,burn,1607613767,2020-12-10 15:22,0.644159072,4.6e-17,-1.0,46.06555556,True,1607613767
2020-12-10,0xa9f8faa291f09472db56fa4e6e3d1272d55a528f,Gamble,RISE,Wrapped Ether,WETH,0x5db8c9c64dce95e26690f24c63c7399e9410aee4,Gamble,RISE,18,22,0xcdb5d474fe726b1792abe490caf788d2de762d9a,22,166.62,3.2e-14,0.3,3.2e-17,1607614108,2020-12-10 15:28,burn,1607614108,2020-12-10 15:28,0.403269524,3.2e-17,-1.0,1.9175,True,1607614108
2020-12-10,0xee83629b61843ead8a3d201336ff12e144f047d9,Plasma Finance,PPAY,Wrapped Ether,WETH,0xa84f9bf0f1b24395d6d6fad89d9e2787a8f7db5e,Plasma Finance,PPAY,18,52,0x35f8490974bd34e84acc1890ae0eadf295b9b6a3,52,7800000.0,1.34e-13,300.0,8e-18,1607615145,2020-12-10 15:45,burn,1607615145,2020-12-10 15:45,361.4233174,8e-18,-1.0,7.7925,True,1607615145
2020-12-10,0xe19c684d0148bede63638eb2a212e48b97552cbd,Wrapped Ether,WETH,starname.me,IOV,0xd08e1e91f12890cad969bbd91453da3e7c09427a,starname.me,IOV,18,29,0x1e38a00d038aa092b5318073c11c7b8634e7600e,29,710600.0,1.13e-13,38.0,9e-18,1607618349,2020-12-10 16:39,burn,1607618349,2020-12-10 16:39,45.98517519,9e-18,-1.0,6.018888889,True,1607618349
2020-12-10,0xe0b7bbe6c72fa40eaec8b9b09ecde6264d6a8e25,Wrapped Ether,WETH,yCredit.finance,yCr,0xfd7601eee2cc4bb8991f9d16e630eabb856aa6bc,yCredit.finance,yCr,18,38,0x7fa0400f5a8db8a8428ac481a106ddb403b0514c,38,100000.0,1.71e-14,300.01,5.9e-17,1607626847,2020-12-10 19:00,burn,1607626847,2020-12-10 19:00,319.9166794,5.9e-17,-1.0,1.429166667,True,1607626847
