createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_ratio,swap_ratio,burn_ratio,swap_rate,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,initial_supply,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12485777,2021-05-22,0xafe3cd2ba343d908a02825a473283d04a8983100,3560000000000.0,1e-18,1e-18,0x55bc9ec1f4689b2f93fbaa57e051040797e9183d,ClassicAkita,CAKITA,3560000000000.0,18,36,0x71335bd83e28fb142998e729c7ea378a1b424358,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.0,400000000000000.0,1621755289,2021-05-23 7:34,1,34,1,0,2095,442,22,12,46507,burn,1621709224,2021-05-22 18:47,1.287236616,1e-18,-1.0,0.12277777777777778h,True,1621709224,0.03030303,0.96969697,0.0,1.75,20000000.0,0x71335bd83e28fb142998e729c7ea378a1b424358,100.0,0.0,1000000000000000.0,0x71335bd83e28fb142998e729c7ea378a1b424358,,500000000000000,20000000.0,99999999999999.953125
12485855,2021-05-22,0x7dde87e8ec8ded5e682979b506c03608eeb005a9,1.78e-08,1e-18,2e-18,0x21deb5cf4b0c9dca62cc29cca0e32824b038c257,ClassicKishu,ClassicKishu,1.78e-08,18,12,0x71335bd83e28fb142998e729c7ea378a1b424358,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.0,1000000000000000.0,1621710021,2021-05-23 4:00,1,10,1,0,138,229,8,2,229,burn,1621710021,2021-05-23 4:00,1.7843945490000002,1e-18,-1.0,0.0636111111111111h,True,1621710021,0.1,0.9,0.0,4.0,31622776.6,0x71335bd83e28fb142998e729c7ea378a1b424358,100.0,0.0,1000000000000000.0,0x71335bd83e28fb142998e729c7ea378a1b424358,,0,31622776.6016838,0
12494417,2021-05-24,0x3d125bb2b920edb3224854da50255b227246b66e,1e-18,2.94e-08,1e-18,0xc20b9d6f70a886e4084baa34ec69d0078f7d1db1,ClassicShiba,CSHIB,2.94e-08,18,8,0x71335bd83e28fb142998e729c7ea378a1b424358,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.0,1000000000000000.0,1621825025,2021-05-24 11:57,1,6,1,0,402,901,4,2,901,burn,1621825025,2021-05-24 11:57,1.079294803,1e-18,-1.0,0.25027777777777777h,True,1621825025,0.14285714300000002,0.857142857,0.0,1.333333333,31622776.6,0x71335bd83e28fb142998e729c7ea378a1b424358,100.0,0.0,1000000000000000.0,0x71335bd83e28fb142998e729c7ea378a1b424358,,0,31622776.6016838,0
12485976,2021-05-22,0xd62f1beba129440c5c07e4fb597ec1f61260d26b,2.24e-08,1e-18,2e-18,0x2af6e307be86f7bdf7e70c62b048a5867b672173,Astronaut Shiba (astronautshiba.com),$ASHIBA,2.24e-08,18,7,0x71335bd83e28fb142998e729c7ea378a1b424358,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,2.0,1000000000000000.0,1621713650,2021-05-23 5:00,1,5,1,0,538,2175,3,2,2175,burn,1621713650,2021-05-23 5:00,2.005752489,1e-18,-1.0,0.6041666666666666h,True,1621713650,0.166666667,0.833333333,0.0,1.0,44721359.55,0x71335bd83e28fb142998e729c7ea378a1b424358,100.0,0.0,1000000000000000.0,0x71335bd83e28fb142998e729c7ea378a1b424358,,0,44721359.5499958,0
12956236,2021-08-04,0xa6ee3d675f22f9f3c29e79b136f303465d0011ed,0.1,3.65e-12,3.65e-12,0x687f214886cbfbb2bb613a6ebb8e3a3dd33ecf97,ETH2,ETH2,0.1,1,13,0x712e69a4a1abd24cb92716337f0b5e7dac20e8c2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.0,10000000000.0,1628048066,2021-08-04 3:34,1,10,2,0,239,1357,6,4,1437,burn,1628048066,2021-08-04 3:34,0.254169423,3.65e-12,-1.0,0.39916666666666667h,True,1628048066,0.083333333,0.833333333,0.083333333,1.2,6.96e-05,0x712e69a4a1abd24cb92716337f0b5e7dac20e8c2,100.0,0.0,100000000000.0,0x712e69a4a1abd24cb92716337f0b5e7dac20e8c2,,0,6.957e-05,96768928610
13113671,2021-08-28,0xca24cf0ae6e854962c50d91e098115ec7ddd939e,628052640.7,6.233815517999999,12.46763104,0x422525da3225777c79631c85e35e24473acc2e99,BabyJesus,BABYJESUS,628052640.7,18,193,0x712cdcb7f7adb1aa9256dc6c76d4b3e79e9fe270,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,5.0,740000000.0,1634511159,2021-10-17 22:52,28,165,0,373136,520487,0,67,98,4343053,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1634511159,0.145833333,0.854166667,0.0,0.683673469,60827.6253,0x712cdcb7f7adb1aa9256dc6c76d4b3e79e9fe270,33.33333333,45.45888114,1000000000.0,0x712cdcb7f7adb1aa9256dc6c76d4b3e79e9fe270,1000000000.0,0.0,0.0,14999999.0
12598874,2021-06-09,0x6b70c788abb0f7119f827cb962ee765f7de41679,4.2999999999999993e-14,2.4e-17,4.8e-17,0x4e27e0fab344b2e0434255ebe755ec0415155e2c,Cryptocurrencies.ai,CCAI,4.2999999999999993e-14,18,25,0x712a03936e2d4fa9435b55e513accbe8e90084b2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,200.0,500000.0,1623302033,2021-06-10 5:13,1,23,1,0,2547,80323,23,0,80323,burn,1623302033,2021-06-10 5:13,232.8823154,2.4e-17,-1.0,22.311944444444446h,True,1623302033,0.041666667,0.958333333,0.0,23.0,10000.0,0x712a03936e2d4fa9435b55e513accbe8e90084b2,100.0,0.0,50000000.0,0x712a03936e2d4fa9435b55e513accbe8e90084b2,2000000000000.0,0.0,10000.0,49500000.0
12925846,2021-07-30,0x4dd5d34bda76dab31641200760020cb55ea61f38,1.11e-13,1e-17,2e-17,0x90d87332acf65f613640b1ac8de7a3c353e8560f,Orgnft Finance,ORG,1.11e-13,18,34,0x7125241f9440eb468f1b53607ceb54cac7a7f53e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,150.0,2300000.0,1627883240,2021-08-02 5:47,1,32,1,0,11258,250560,32,0,250560,burn,1627883240,2021-08-02 5:47,167.9702615,1e-17,-1.0,69.6h,True,1627883240,0.03030303,0.96969697,0.0,32.0,18574.17562,0x7125241f9440eb468f1b53607ceb54cac7a7f53e,100.0,0.0,20000000.0,0x7125241f9440eb468f1b53607ceb54cac7a7f53e,10000000.0,0.0,18574.17562,17700000.0
11772495,2021-02-01,0xd1de4a016515d20c97c66a7fefeaaf8ca2213d75,347488.2996,0.228042471,0.228042471,0x7b9a7f69538e19bc457815c137878dbeef773e50,CHIHUAHUA Finance,CHUEY,347488.2996,18,1193,0x08a569e76e4d99337970b09dd155925dbdaeb7c5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,0.25,237500.0,1635156188,2021-10-25 10:03,3,1188,2,1476,3234531,10176,705,483,22944756,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635156188,0.002516779,0.995805369,0.001677852,1.454545455,243.66985860000003,0x712478a06292f3685c727cb4b025dea2ab70c388,100.0,0.0,1000000.0,0x712478a06292f3685c727cb4b025dea2ab70c388,880049.1926,0.0,0.0,395053.3125
11290040,2020-11-19,0x611be5bc0428b39d270b0d6e23f266a85a385830,35243.04011,0.00071329,0.00071329,0x8be9a5a07cfe2950c29515f55265a4bc8892d61f,brother.finance,BRO,35243.04011,18,57,0x712422b4e04de17f5138881f1f2a578a38c647e4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,50.0,40800.0,1605882926,2020-11-20 14:35,1,55,1,0,4045,73180,34,21,73287,burn,1605882819,2020-11-20 14:33,73.18252613,0.256190085,-0.9964993,20.32777777777778h,True,1605882819,0.018181818,0.981818182,0.0,1.619047619,1428.285686,0x712422b4e04de17f5138881f1f2a578a38c647e4,100.0,0.0,50000.0,0x712422b4e04de17f5138881f1f2a578a38c647e4,50000.0,0.0,1423.285686,7296.961111
12724972,2021-06-28,0x663b7169618daa26035f78ec028d8e17320db5b1,3.85e-09,1e-18,2e-18,0x1f3df2b989f45ab3372ded52b2d9e0c1f2cce6d7,Godzilla Inu,GODNU,3.85e-09,18,8,0x711f2a27e6f21eefcc855bd19bb11c355515309a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,3.0,50000000000000.0,1624919286,2021-06-29 7:28,1,6,1,0,387,3412,6,0,3412,burn,1624919286,2021-06-29 7:28,3.178736789,1e-18,-1.0,0.9477777777777778h,True,1624919286,0.14285714300000002,0.857142857,0.0,6.0,12247448.71,0x711f2a27e6f21eefcc855bd19bb11c355515309a,100.0,0.0,100000000000000.0,0x711f2a27e6f21eefcc855bd19bb11c355515309a,,50000000000000,12247448.71391589,0
12836256,2021-07-16,0x5216043e1659698478e3f67d46b4ea85474a4e14,7.029999999999999e-11,1e-18,2e-18,0x9441e63240a0028f9d7e3d2adda67051930dd535,Quadrillion,QQ,7.029999999999999e-11,18,37,0x7119ccd329bf692a96c095101384546e24c8163f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,50.0,1000000000000.0,1626931468,2021-07-22 5:24,1,35,1,0,1453,515395,35,0,515395,burn,1626931468,2021-07-22 5:24,100.8343683,1e-18,-1.0,143.1652777777778h,True,1626931468,0.027777778,0.972222222,0.0,35.0,7071067.812000001,0x7119ccd329bf692a96c095101384546e24c8163f,100.0,0.0,1000000000000.0,0x7119ccd329bf692a96c095101384546e24c8163f,1000000000000000.0,0.0,7071067.812000001,0.0
11042058,2020-10-12,0xd88f340948c400c3f269df7ff974f25d65d6c7cc,0.0035357870000000007,3.068899428,0.0035357870000000007,0xc95a488a23d702ec278b839bbda1c8116d051adf,Yiel Farming BEER,YBEER,3.068899428,18,30,0x9ad1a393d4f17b863c4ff863bf6b8d5c86a9f481,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,0.008,0.0099,1603786527,2020-10-27 8:15,5,22,3,3338,46868,461387,2,20,1263433,burn,1602524000,2020-10-12 17:33,0.0086,9.67e-16,-1.0,0.25166666666666665h,True,1602524000,0.5,0.5,0.0,1.0,0.008899438,0x7119c8b97ca292b49b9dfcd976968003d521064d,100.0,0.0,32000.0,0x9ad1a393d4f17b863c4ff863bf6b8d5c86a9f481,,485.8603068876974475642782635986804962158203125,0.00889944,0
12956847,2021-08-04,0x2d788a8107db335800a85e77605076cde54f77b0,1.4499999999999997e-05,7.700000000000001e-17,1.54e-16,0x9eebe53ee1becec953ae0337dec64a4d4beee8a6,OrbitalStarship | t.me/orbitalstarshipeth,ORB,1.4499999999999997e-05,9,356,0x71163c9770240e8efd6c84f32c5c0f2c575a85ac,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.3,800000000000.0,1630755340,2021-09-04 11:35,1,354,1,0,82720,2699907,176,178,2699907,burn,1630755340,2021-09-04 11:35,3.2671061480000003,7.700000000000001e-17,-1.0,749.9741666666666h,True,1630755340,0.002816901,0.997183099,0.0,0.983240223,42.89522118,0x71163c9770240e8efd6c84f32c5c0f2c575a85ac,100.0,0.0,1000000000000.0,0x71163c9770240e8efd6c84f32c5c0f2c575a85ac,1000000000000.0,0.0,42.89522118,0.0
11555287,2020-12-30,0xcf124d06ebc601ac51baeae5984c04d286aa0dfa,2.3899999999999998e-15,4.2e-16,8.4e-16,0x9be081f46947ef486216595ad9fb03f61c105045,beefyfinance,BIFI,2.3899999999999998e-15,18,18,0x711614de2731d51598f8cc5f7bc90640ab5500d5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,55.0,506.0,1609373773,2020-12-31 0:16,1,16,1,0,1684,43678,13,3,43678,burn,1609373773,2020-12-31 0:16,69.99917565,4.2e-16,-1.0,12.132777777777777h,True,1609373773,0.05882352900000001,0.941176471,0.0,3.25,166.82325980000005,0x711614de2731d51598f8cc5f7bc90640ab5500d5,100.0,0.0,80000.0,0x711614de2731d51598f8cc5f7bc90640ab5500d5,80000.0,0.0,166.82325980000005,79450.64078999999
13501647,2021-10-27,0x7a06c520eeceefbcf424cc7a380102ede6463a0f,4.52e+17,4.40736521,8.81473042,0x5d1dc62fbd5d4679a30326a9e76d28f4110dab48,2Shib1Doge,2S1D,4.52e+17,9,543,0x7112a6ab2017e11a0b25b614ff0523e789ec0d6d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,7.43e+17,1636810081,2021-11-13 13:28,1,542,0,0,18164,0,318,224,1441870,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636810081,0.001848429,0.998151571,0.0,1.426008969,43097.52272,0x7112a6ab2017e11a0b25b614ff0523e789ec0d6d,100.0,0.0,1e+18,0x7112a6ab2017e11a0b25b614ff0523e789ec0d6d,1e+18,0.0,0.0,9.67e+16
12445299,2021-05-16,0x93be87156a3a5af489c2dfbc045f0efcc4393991,4.87e-08,1e-18,1e-18,0x112e48f7c2a45afa8917d218d18058986f02c6d8,Kai Ken Inu,KINU,4.87e-08,18,12,0x71107fc3e9b74af01b7cf505e304dad6541baed2,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,0.05,500000000000000.0,1621169004,2021-05-16 21:43,1,10,1,0,813,3282,9,1,3282,burn,1621169004,2021-05-16 21:43,0.103184167,1e-18,-1.0,0.9116666666666666h,True,1621169004,0.090909091,0.909090909,0.0,4.5,5000000.0,0x71107fc3e9b74af01b7cf505e304dad6541baed2,100.0,0.0,1000000000000000.0,0x71107fc3e9b74af01b7cf505e304dad6541baed2,,0,5000000.0,0
13354910,2021-10-04,0x02ef1ab60bad42c8bc6d97ac579197715b5a3a00,0.063770968,41070927.51,0.127541936,0xfe7f0063fe83230baf8924d0b2a7cb92b25dff92,GhostFaceFloki,GFLOKI,41070927.51,18,284,0x38b20cbdef8834553497e0c6594f5a236d707549,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,5.8,4046999999.0,1634067850,2021-10-12 19:44,64,219,1,19104,12030,528032,94,125,528032,burn,1634067850,2021-10-12 19:44,6.4431480589999985,0.063770968,-0.990102514,146.67555555555555h,True,1634067850,0.22614841,0.77385159,0.0,0.746031746,155396.2052,0x7109c2b4146695c42e73c0098f4fc6c1e10d2910,100.0,0.0,5000000000.0,0x38b20cbdef8834553497e0c6594f5a236d707549,,0,153858.17341393,0
11215552,2020-11-08,0x75f019da11f02b14a5531d17918c98c7ed6ced42,2.9551427560000003,0.013887428,0.027774857000000003,0xbe16474e93967dc6ec08717739bce980e5634dae,GALIL,GALIL,2.9551427560000003,18,151,0x710511a938702497a4bf53d819d7766ff6e477f9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,4.5,1000.0,1604981866,2020-11-10 4:17,1,149,1,0,4172,159623,74,75,159623,burn,1604981866,2020-11-10 4:17,4.6291428,0.013887428,-0.997,44.33972222222222h,True,1604981866,0.006666666999999999,0.993333333,0.0,0.973684211,67.08203932,0x710511a938702497a4bf53d819d7766ff6e477f9,100.0,0.0,1000.0,0x710511a938702497a4bf53d819d7766ff6e477f9,1000.0,0.0,66.88079321,0.0
11646995,2021-01-13,0x72aaeed7da7fdfbcc2e30a1844d76ea999eff617,1.84e-14,5.5000000000000006e-17,1.1e-16,0x0620d83685fc1b2468741f95fffcd9c6abc3d331,biolabs.app,BIO,1.84e-14,18,53,0x70ff1b54d50ed6c4dabd0f33a50f946872a1e4ae,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,28.0,16800.0,1610681875,2021-01-15 3:37,1,51,1,0,2176,135820,44,7,135820,burn,1610681875,2021-01-15 3:37,37.27266258,5.5000000000000006e-17,-1.0,37.727777777777774h,True,1610681875,0.019230769,0.980769231,0.0,5.5,685.857128,0x70ff1b54d50ed6c4dabd0f33a50f946872a1e4ae,100.0,0.0,336000.0,0x70ff1b54d50ed6c4dabd0f33a50f946872a1e4ae,336000.0,0.0,685.857128,315992.3113
11457722,2020-12-15,0x2a7d9bb082f87ab78ad5d8e75049c619ab5cc0fd,8e-18,1.4e-13,1.6e-17,0xdd1f561086191bbf7ecdd03593de739ab0ebf59a,XTRX FINANCE,XTRX,1.4e-13,18,12,0x04bcf40eee352b6bbd8c14521a73a8e5af3e9d40,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,50.0,1000000.0,1608037596,2020-12-15 13:06,1,10,1,0,289,969,9,1,969,burn,1608037596,2020-12-15 13:06,50.61478368,8e-18,-1.0,0.26916666666666667h,True,1608037596,0.090909091,0.909090909,0.0,4.5,7071.067812,0x70fdf1bb91e1333cf60aa59ae01b704f853e74bf,100.0,0.0,70000000.0,0x04bcf40eee352b6bbd8c14521a73a8e5af3e9d40,,0,7071.06781187,0
12317014,2021-04-26,0x33a30384cc7facc64bf66aa1f921da2175c481b6,0.347300024,1e-18,0.347300024,0xfc0acc037df7bb237f0ae6aae8884c4dc8cb64c4,BlackHole,BLACK,1e-18,18,26,0x70f90401e4748b476119ab598ef1b510c9dff64e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,280.0,15462222.0,1619634245,2021-04-28 18:24,1,24,1,0,8860,40173,21,3,180306,burn,1619494112,2021-04-27 3:28,311.6758741000001,5e-18,-1.0,11.159166666666666h,True,1619494112,0.041666667,0.958333333,0.0,5.0,65798.34466,0x70f90401e4748b476119ab598ef1b510c9dff64e,100.0,0.0,100000000.0,0x70f90401e4748b476119ab598ef1b510c9dff64e,100000000.0,0.0,65798.34466,84445941.39
12735093,2021-06-30,0x8bc788a337deb6d9a08db76af079434dae9c5a59,6310000000000.0,0.000312737,0.000625474,0x489f79184f613ff4bc7d476418150bdded0666da,Pet Floki,PETFLOKI,6310000000000.0,18,33,0x70f3538b4f8552f46feddd70ba99da9db0517c50,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,4.6,426870000.0,1625311530,2021-07-03 11:25,1,32,0,0,9627,0,24,8,258608,swap,1625311530,2021-07-03 11:25,6.358371612000001,0.000312737,-0.999950815,71.83555555555556h,True,1625311530,0.03125,0.96875,0.0,3.0,44312.54901,0x70f3538b4f8552f46feddd70ba99da9db0517c50,100.0,0.0,1000000000.0,0x70f3538b4f8552f46feddd70ba99da9db0517c50,20000000000.0,0.0,0.0,13999646.46
12485772,2021-05-22,0x103535cbff2d1fbc209e5c8466ce79362c59024c,846000000000000.0,0.003036792,0.003036792,0x1a32ee9709bd3f91ff9155d98b79daad73f5a8fe,Akita Ken,KEN,846000000000000.0,18,37,0xdcc9330de56cb97e8f02df7d5991e45814605d73,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,3.0,850000000000.0,1622764989,2021-06-04 0:03,1,36,0,0,119550,0,28,8,1056287,swap,1621772725,2021-05-23 12:25,6.311004665,0.002566792,-0.999593283,17.784166666666668h,True,1621772725,0.03125,0.96875,0.0,3.0,1596871.9419999996,0x70f33189b643e086395d3b1abccd1b75543d4b84,100.0,0.0,1000000000000.0,0xdcc9330de56cb97e8f02df7d5991e45814605d73,100000000.0,0.0,0.0,150000000000.0
13467420,2021-10-22,0xe92c5db392be8a572bca4ba5d4b8c77973324608,2.22e-10,1e-18,2e-18,0x476026b02fe1106eadccf3a11c60a224edf8d017,Space Pussy,SpacePussy,2.22e-10,18,20,0x70f0d1a3fb726e572e3388d48424bcdd34788326,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.5,500000000000.0,1635089933,2021-10-24 15:38,1,18,1,0,321,184056,17,1,184056,burn,1635089933,2021-10-24 15:38,5.238376676000001,1e-18,-1.0,51.126666666666665h,True,1635089933,0.052631579000000005,0.947368421,0.0,8.5,1118033.989,0x70f0d1a3fb726e572e3388d48424bcdd34788326,100.0,0.0,1000000000000.0,0x70f0d1a3fb726e572e3388d48424bcdd34788326,1000000000000.0,0.0,1118033.989,53134715026.0
10982440,2020-10-03,0xfb680dba78b17eb3d034bf768663e00340aade9d,8.51e-15,1.18e-16,2.36e-16,0x98e338706b46ae4c3827a4e2aa461d4ef62230e3,iYearn.Finance,IYFI,8.51e-15,18,15,0x70ea01d64f74cc4a1886c6b36b95415406da9216,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,90.0,7200.0,1601730537,2020-10-03 13:08,1,13,1,0,2414,9877,11,2,9877,burn,1601730537,2020-10-03 13:08,94.61779238,1.18e-16,-1.0,2.743611111111111h,True,1601730537,0.071428571,0.928571429,0.0,3.666666667,804.9844718999999,0x70ea01d64f74cc4a1886c6b36b95415406da9216,100.0,0.0,40000.0,0x70ea01d64f74cc4a1886c6b36b95415406da9216,40000.0,0.0,804.9844718999999,32800.0
12445616,2021-05-16,0x211a52e9ddc3d0f85c5d989ad1fa341a39e9babb,0.1,1e-18,0.1,0xda8a938fa494348aeefcc57a4b1927ebfc9c91f9,SAFEMOONSWAP,SAFEMOONSWAP,1e-18,18,36,0x70e56d1e919dadcfdb5902cd30d80a99cf69e97f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,20.0,500000000000000.0,1635566844,2021-10-30 4:07,1,33,2,0,448620,140005,33,0,14396605,burn,1621446749,2021-05-19 17:52,8.253241478,1e-18,-1.0,76.80833333333334h,True,1621446749,0.029411765,0.941176471,0.029411765,32.0,6557889.892000001,0x70e56d1e919dadcfdb5902cd30d80a99cf69e97f,100.0,0.0,1000000000000000.0,0x70e56d1e919dadcfdb5902cd30d80a99cf69e97f,1000000000000.0,0.0,6557889.892000001,397728000000000.0
13343581,2021-10-03,0x8b04cf1bf6a06d0987560167aa4dc3259f3b8cce,758000000000.0,0.02409471,0.04818942,0x8493ac78d1542198aac1b3f0df14a9b003b5c59f,Todoroki Inu,Todoroki Inu,758000000000.0,9,264,0x70e4e2f0dceaf240ae6801aa2953562701d12a84,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.8,100000000000000.0,1633745049,2021-10-09 2:04,1,262,1,0,6878,517426,141,121,517426,burn,1633745049,2021-10-09 2:04,2.433933286,0.02409471,-0.990100505,143.72944444444445h,True,1633745049,0.003802281,0.996197719,0.0,1.155737705,424.2640687,0x70e4e2f0dceaf240ae6801aa2953562701d12a84,100.0,0.0,100000000000000.0,0x70e4e2f0dceaf240ae6801aa2953562701d12a84,,0,420.06406871,0
12697665,2021-06-24,0xd5974b300c1fbfad569d7ac033a2d7e65d5d6782,8e-18,0.00014169999999999995,1.6e-17,0xc359472eabddfcc66fb5772e6d0d722f1bcee3b1,RAPMAX,RAPMAX,0.00014169999999999995,9,34,0x70e4d5595b1d7585c9f99a9af89075577a7bc007,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,6.0,273000000000000.0,1624553893,2021-06-24 16:58,1,32,1,0,827,4942,29,3,4942,burn,1624553893,2021-06-24 16:58,9.125225152,8e-18,-1.0,1.3727777777777779h,True,1624553893,0.03030303,0.96969697,0.0,7.25,1280.454958,0x70e4d5595b1d7585c9f99a9af89075577a7bc007,100.0,0.0,1000000000000000.0,0x70e4d5595b1d7585c9f99a9af89075577a7bc007,919000000000.0,0.0,1280.454958,13413100000000.0
13095841,2021-08-25,0xd04c1ec6da12d14d0b67ce9cd5997635fa7fb3ac,1.65e-13,7.000000000000001e-18,1.4000000000000006e-17,0x1b8f98191294238f0a158c781e819147e7d8c8cb,Trippy Kitty,Trippy,1.65e-13,18,46,0x70db4d6d43d6f5bef25ffe8cdbd76b6951564504,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,9.0,1000000.0,1629915512,2021-08-25 18:18,1,44,1,0,672,2712,41,3,2712,burn,1629915512,2021-08-25 18:18,18.31916548,7.000000000000001e-18,-1.0,0.7533333333333333h,True,1629915512,0.022222222000000003,0.977777778,0.0,10.25,3000.0,0x70db4d6d43d6f5bef25ffe8cdbd76b6951564504,100.0,0.0,1000000.0,0x70db4d6d43d6f5bef25ffe8cdbd76b6951564504,,0,3000.0,0
11153851,2020-10-29,0x937c1b6ad7cfaa4d6573d346814c762d6f6f1f1b,1.66e-14,6.099999999999999e-17,1.2199999999999999e-16,0x7dedb63ffe7e4d3e1f4dcde4d6831c89479627d3,PAKI.Finance,PAKI,1.66e-14,18,45,0x70d846e68c018accfe261aa58c714cdb4b9c5fc0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,25.0,40000.0,1604029556,2020-10-30 3:45,1,43,1,0,1303,26182,32,11,26182,burn,1604029556,2020-10-30 3:45,60.54801048,6.099999999999999e-17,-1.0,7.272777777777778h,True,1604029556,0.022727273,0.977272727,0.0,2.666666667,1000.0,0x70d846e68c018accfe261aa58c714cdb4b9c5fc0,100.0,0.0,90000.0,0x70d846e68c018accfe261aa58c714cdb4b9c5fc0,90000.0,0.0,1000.0,46399.51951000001
12597226,2021-06-09,0x559341c6e789e68d4e09750ffb15af104ce30407,0.005666676,1e-18,1e-18,0x49e8b374f6724a23b3b73ea725702d047e86ef7e,MoonFoxx Token,MOONFOXX,0.005666676,9,51,0x70d801ea010f3437d139f9fa07ddc197d6befacc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,1.0,5.7e+16,1623201527,2021-06-09 1:18,1,49,1,0,646,1537,34,15,1537,burn,1623201527,2021-06-09 1:18,1.367662316,1e-18,-1.0,0.42694444444444446h,True,1623201527,0.02,0.98,0.0,2.125,7551.423706999999,0x70d801ea010f3437d139f9fa07ddc197d6befacc,100.0,0.0,1e+17,0x70d801ea010f3437d139f9fa07ddc197d6befacc,,39200000000000000,7551.42370683,1491985642998709.25
